village_code_2011;village_name_2011;state_code_2011;district_code_2011;sub_district_code_2011;village_code_2001;village_name_2001;state_code_2001;district_code_2001;sub_district_code_2001
627863;Paralam (CT);32;594;5654;71800;Paralam;32;7;3
627864;Chevvoor (CT);32;594;5654;40720000;Chevvoor (CT);32;7;3
627865;Vallachira (CT);32;594;5654;40721000;Vallachira (CT);32;7;3
627866;Oorakam (CT);32;594;5654;72800;Oorakam;32;7;3
627867;Kurumpilavu (CT);32;594;5654;72600;Kurumpilavu;32;7;3
627868;Kizhuppillikkara (CT);32;594;5654;72500;Kizhuppillikkara;32;7;3
627869;Thanniyam (CT);32;594;5654;72400;Thanniyam;32;7;3
627870;Koolimuttam;32;594;5655;73500;Koolimuttam;32;7;4
627871;Padinjare Vemballur;32;594;5655;73600;Padinjare Vemballur;32;7;4
627872;Azhikode;32;594;5655;74000;Azhikode;32;7;4
627873;Edathiruthy (CT);32;594;5655;73000;Edathiruthy;32;7;4
627874;Chendrappini (CT);32;594;5655;73100;Chendrappini;32;7;4
627875;Kaipamangalam (CT);32;594;5655;73200;Kaipamangalam;32;7;4
627876;Perinjanam (CT);32;594;5655;73300;Perinjanam;32;7;4
627877;Pappinivattom (CT);32;594;5655;73400;Pappinivattom;32;7;4
627878;Panangad (CT);32;594;5655;73700;Panangad;32;7;4
627879;Edavilangu (CT);32;594;5655;73900;Edavilangu;32;7;4
627880;Ala (CT);32;594;5655;73800;Ala;32;7;4
627881;Pallippuram (CT);32;594;5655;74100;Pallippuram;32;7;4
627882;Methala (CT);32;594;5655;40723000;Methala (CT);32;7;4
627883;Poyya (CT);32;594;5655;74200;Poyya;32;7;4
627884;Madathumpady (CT);32;594;5655;74300;Madathumpady;32;7;4
627885;Eriyad (OG);32;594;5655;40722000;Eriyad  (OG);32;7;4
627886;Karalam (Part);32;594;5656;74500;Karalam (Part);32;7;5
627887;Thottippal;32;594;5656;74800;Thottippal;32;7;5
627888;Kallur;32;594;5656;75100;Kallur;32;7;5
627889;Varandarappilly;32;594;5656;75300;Varandarappilly;32;7;5
627890;Mupliyam;32;594;5656;75400;Mupliyam;32;7;5
627891;Nandipulam;32;594;5656;75500;Nandipulam;32;7;5
627892;Chengallur;32;594;5656;75600;Chengallur;32;7;5
627893;Nellayi;32;594;5656;75700;Nellayi;32;7;5
627894;Anandapuram;32;594;5656;75800;Anandapuram;32;7;5
627895;Muriyad;32;594;5656;75900;Muriyad;32;7;5
627896;Irinjalakuda (Part);32;594;5656;76100;Irinjalakuda (Part);32;7;5
627897;Kaduppassery;32;594;5656;76700;Kaduppassery;32;7;5
627898;Kodakara;32;594;5656;76900;Kodakara;32;7;5
627899;Mattathur;32;594;5656;77000;Mattathur;32;7;5
627900;Vellikulangara;32;594;5656;77100;Vellikulangara;32;7;5
627901;Kuttichira;32;594;5656;77200;Kuttichira;32;7;5
627902;Kodassery ;32;594;5656;77300;Kodassery ;32;7;5
627903;Pariyaram;32;594;5656;77400;Pariyaram;32;7;5
627904;Elanjipra;32;594;5656;77500;Elanjipra;32;7;5
627905;Alur;32;594;5656;77600;Alur;32;7;5
627906;Thazhekkad;32;594;5656;77700;Thazhekkad;32;7;5
627907;Kottanellur;32;594;5656;77800;Kottanellur;32;7;5
627908;Vallivattom;32;594;5656;78000;Vallivattom;32;7;5
627909;Karumathra;32;594;5656;78200;Karumathra;32;7;5
627910;Puthenchira;32;594;5656;78300;Puthenchira;32;7;5
627911;Vadakkumbhagom;32;594;5656;78500;Vadakkumbhagom;32;7;5
627912;Annallur;32;594;5656;78600;Annallur;32;7;5
627913;Melur;32;594;5656;78900;Melur;32;7;5
627914;Kizhakkummuri;32;594;5656;79000;Kizhakkummuri;32;7;5
627915;Alathur;32;594;5656;79200;Alathur;32;7;5
627916;Kuruvilassery;32;594;5656;79300;Kuruvilassery;32;7;5
627917;Kakkulissery;32;594;5656;79400;Kakkulissery;32;7;5
627918;Thirumukkulam;32;594;5656;79500;Thirumukkulam;32;7;5
627919;Trikkur (CT);32;594;5656;75000;Trikkur;32;7;5
627920;Nenmenikkara (CT);32;594;5656;40724000;Nenmenikkara (CT);32;7;5
627921;Amballur (CT);32;594;5656;75200;Amballur;32;7;5
627922;Puthukkad (CT);32;594;5656;40725000;Puthukkad (CT);32;7;5
627923;Parappukkara (CT);32;594;5656;74900;Parappukkara;32;7;5
627924;Kattur (CT);32;594;5656;74400;Kattur;32;7;5
627925;Porathissery (CT);32;594;5656;74600;Porathissery (Part);32;7;5
627926;Madayikonam (CT);32;594;5656;74700;Madayikonam;32;7;5
627927;Kallettumkara (CT);32;594;5656;76800;Kallettumkara;32;7;5
627928;Pullur (CT);32;594;5656;76000;Pullur (Part);32;7;5
627929;Manavalassery (CT);32;594;5656;76200;Manavalassery (Part);32;7;5
627930;Edathirinji (CT);32;594;5656;76300;Edathirinji;32;7;5
627931;Vellookkara (CT);32;594;5656;76600;Vellookkara;32;7;5
627932;Vadakkumkara (CT);32;594;5656;77900;Vadakkumkara;32;7;5
627933;Poomangalam (CT);32;594;5656;76500;Poomangalam;32;7;5
627934;Padiyur (CT);32;594;5656;76400;Padiyur;32;7;5
627935;Thekkumkara (CT);32;594;5656;78100;Thekkumkara;32;7;5
627936;Muringur Vadakkummuri (CT);32;594;5656;78800;Muringur Vadakkummuri;32;7;5
627937;Koratty (CT);32;594;5656;40728000;Koratty (CT);32;7;5
627938;Kallur Vadakkummuri (CT);32;594;5656;78700;Kallur Vadakkummuri;32;7;5
627939;Vadama (CT);32;594;5656;78400;Vadama;32;7;5
627940;Kallur Thekkummuri (CT);32;594;5656;79100;Kallur Thekkummuri;32;7;5
627941;Kodanad;32;595;5657;79800;Kodanad;32;8;1
627942;Kombanad;32;595;5657;79900;Kombanad;32;8;1
627943;Vengoor;32;595;5657;80000;Vengoor;32;8;1
627944;Vengoor West;32;595;5657;80100;Vengoor West;32;8;1
627945;Asamannoor;32;595;5657;80200;Asamannoor;32;8;1
627946;Rayamangalam;32;595;5657;80300;Rayamangalam;32;8;1
627947;Arakapady;32;595;5657;80800;Arakapady;32;8;1
627948;Irapuram ;32;595;5657;80900;Irapuram ;32;8;1
627949;Mazhuvannoor;32;595;5657;81000;Mazhuvannoor;32;8;1
627950;Pattimattom ;32;595;5657;81100;Pattimattom ;32;8;1
627951;Kizhakkambalam;32;595;5657;81200;Kizhakkambalam;32;8;1
627952;Vadavukode;32;595;5657;81500;Vadavukode;32;8;1
627953;Aikaranad North;32;595;5657;81600;Aikaranad North;32;8;1
627954;Aikaranad South;32;595;5657;81700;Aikaranad South;32;8;1
627955;Thiruvaniyoor;32;595;5657;81800;Thiruvaniyoor;32;8;1
627956;Koovappady (CT);32;595;5657;79700;Koovappady;32;8;1
627957;Chelamattom (CT);32;595;5657;79600;Chelamattom (Part);32;8;1
627958;Marampilly(CT);32;595;5657;80600;Marampilly;32;8;1
627959;Vazhakulam (CT);32;595;5657;80700;Vazhakulam;32;8;1
627960;Vengola (CT);32;595;5657;80500;Vengola;32;8;1
627961;Perumbavoor (CT);32;595;5657;80400;Perumbavoor (Part);32;8;1
627962;Kunnathunad (CT);32;595;5657;81300;Kunnathunad;32;8;1
627963;Puthencruz (CT);32;595;5657;81400;Puthencruz;32;8;1
627964;Parakkadavu;32;595;5658;81900;Parakkadavu;32;8;2
627965;Karukutty;32;595;5658;82000;Karukutty;32;8;2
627966;Mookkannoor;32;595;5658;82100;Mookkannoor;32;8;2
627967;Ayyampuzha;32;595;5658;82200;Ayyampuzha;32;8;2
627968;Manjapra;32;595;5658;82300;Manjapra;32;8;2
627969;Malayattoor;32;595;5658;82400;Malayattoor;32;8;2
627970;Thuravoor;32;595;5658;82700;Thuravoor;32;8;2
627971;Kalady (CT);32;595;5658;82500;Kalady;32;8;2
627972;Mattoor (CT);32;595;5658;82600;Mattoor;32;8;2
627973;Vadakkumbhagom (CT);32;595;5658;82900;Vadakkumbhagom;32;8;2
627974;Chowwara (CT);32;595;5658;40804000;Chowwara (CT);32;8;2
627975;Nedumbassery (CT);32;595;5658;82800;Nedumbassery;32;8;2
627976;Chengamanad (CT);32;595;5658;40803000;Chengamanad (CT);32;8;2
627977;Kizhakkumbhagom (CT);32;595;5658;83000;Kizhakkumbhagom;32;8;2
627978;Thekkumbhagom (CT);32;595;5658;83100;Thekkumbhagom;32;8;2
627979;Edathala (CT);32;595;5658;40807000;Edathala (CT);32;8;2
627980;Choornikkara (CT);32;595;5658;40806000;Choornikkara (CT);32;8;2
627981;Kunnukara;32;595;5659;83500;Kunnukara;32;8;3
627982;Ezhikkara;32;595;5659;83700;Ezhikkara;32;8;3
627983;Puthenvelikkara (CT);32;595;5659;83400;Puthenvelikkara;32;8;3
627984;Chendamangalam (CT);32;595;5659;40808000;Chendamangalam (CT);32;8;3
627985;Moothakunnam (CT);32;595;5659;83300;Moothakunnam;32;8;3
627986;Vadakkekara (CT);32;595;5659;83200;Vadakkekara (Part);32;8;3
627987;Karumalloor (CT);32;595;5659;83600;Karumalloor ;32;8;3
627988;Kadungalloor (CT);32;595;5659;40813000;Kadungalloor (CT);32;8;3
627989;Alangad (CT);32;595;5659;40819000;Alangad (OG);32;8;3
627990;Kottuvally (CT);32;595;5659;40810000;Kottuvally (CT);32;8;3
627991;Varappuzha (CT);32;595;5659;40811000;Varappuzha (CT);32;8;3
627992;Eloor (CT);32;595;5659;40812000;Eloor (CT);32;8;3
645601;Kedamangalam (OG) (Part);32;595;5659;;;32;8;3
627993;Kuzhuppilly;32;595;5660;83800;Kuzhuppilly;32;8;4
627994;Pallippuram;32;595;5660;83900;Pallippuram;32;8;4
627995;Edavanakkad;32;595;5660;84000;Edavanakkad;32;8;4
627996;Nayarambalam;32;595;5660;84100;Nayarambalam;32;8;4
627997;Chellanam;32;595;5660;84600;Chellanam;32;8;4
627998;Njarackal (CT);32;595;5660;84200;Njarackal;32;8;4
627999;Elamkunnapuzha (CT);32;595;5660;84300;Elamkunnapuzha;32;8;4
628000;Puthuvype (CT);32;595;5660;84400;Puthuvype;32;8;4
628001;Kumbalangy (CT);32;595;5660;84500;Kumbalangy;32;8;4
645602;Cheriyakadavu (OG) (Part);32;595;5660;;;32;8;4
628002;Thrikkakara North (Part);32;595;5661;84700;Thrikkakara North (Part);32;8;5
628003;Edakkattuvayal;32;595;5661;85200;Edakkattuvayal;32;8;5
628004;Kaippattur;32;595;5661;85300;Kaippattur;32;8;5
628005;Kulayettikara;32;595;5661;85400;Kulayettikara;32;8;5
628006;Keecherry;32;595;5661;85600;Keecherry;32;8;5
628007;Kakkanad (CT);32;595;5661;40819000;Kakkanad (OG) ;32;8;5
628008;Vazhakkala (CT);32;595;5661;40818000;Vazhakkala (CT);32;8;5
628009;Cheranallur (CT);32;595;5661;40816000;Cheranallur (CT);32;8;5
628010;Kadamakkudy (CT);32;595;5661;40815000;Kadamakkudy  (CT);32;8;5
628011;Mulavukad (CT);32;595;5661;40814000;Mulavukad (CT);32;8;5
628012;Thiruvankulam (CT);32;595;5661;40822000;Thiruvankulam (CT);32;8;5
628013;Kanayannur (CT);32;595;5661;85000;Kanayannur;32;8;5
628014;Kureekkad (CT);32;595;5661;40823000;Kureekkad (CT);32;8;5
628015;Maradu (CT);32;595;5661;40820000;Maradu (CT);32;8;5
628016;Kumbalam (CT);32;595;5661;84800;Kumbalam;32;8;5
628017;Manakunnam (CT);32;595;5661;84900;Manakunnam;32;8;5
628018;Mulamthuruthy (CT);32;595;5661;85100;Mulamthuruthy;32;8;5
628019;Amballur (CT);32;595;5661;85500;Amballur;32;8;5
628020;Valakam;32;595;5662;85700;Valakam;32;8;6
628021;Mulavoor;32;595;5662;85900;Mulavoor;32;8;6
628022;Enanalloor ;32;595;5662;86000;Enanalloor ;32;8;6
628023;Kalloorkkad ;32;595;5662;86100;Kalloorkkad ;32;8;6
628024;Manjalloor;32;595;5662;86200;Manjalloor;32;8;6
628025;Muvattupuzha (Part);32;595;5662;86300;Muvattupuzha (Part);32;8;6
628026;Arakuzha;32;595;5662;86400;Arakuzha;32;8;6
628027;Marady (Part);32;595;5662;86500;Marady (Part);32;8;6
628028;Memury;32;595;5662;86600;Memury;32;8;6
628029;Ramamangalam;32;595;5662;86700;Ramamangalam;32;8;6
628030;Maneed;32;595;5662;86800;Maneed;32;8;6
628031;Piravom;32;595;5662;86900;Piravom;32;8;6
628032;Onakkoor;32;595;5662;87000;Onakkoor;32;8;6
628033;Thirumarady;32;595;5662;87100;Thirumarady;32;8;6
628034;Palakkuzha;32;595;5662;87200;Palakkuzha;32;8;6
628035;Koothattukulam;32;595;5662;87300;Koothattukulam;32;8;6
628036;Elanji;32;595;5662;87400;Elanji;32;8;6
628037;Velloorkunnam (CT);32;595;5662;85800;Velloorkunnam (Part);32;8;6
628038;Thrikkariyoor (Part);32;595;5663;87600;Thrikkariyoor (Part);32;8;7
628039;Kottappady;32;595;5663;87700;Kottappady;32;8;7
628040;Pindimana;32;595;5663;87800;Pindimana;32;8;7
628041;Kuttampuzha;32;595;5663;87900;Kuttampuzha;32;8;7
628042;Keerampara;32;595;5663;88000;Keerampara;32;8;7
628043;Kuttamangalam;32;595;5663;88100;Kuttamangalam;32;8;7
628044;Neriamangalam ;32;595;5663;88200;Neriamangalam ;32;8;7
628045;Kedavoor;32;595;5663;88300;Kedavoor;32;8;7
628046;Pothanikkad;32;595;5663;88400;Pothanikkad;32;8;7
628047;Varappetty;32;595;5663;88500;Varappetty;32;8;7
628048;Eramalloor (CT);32;595;5663;87500;Eramalloor (Part);32;8;7
628049;Marayoor;32;596;5664;88600;Marayoor;32;9;1
628050;Keezhanthoor;32;596;5664;88700;Keezhanthoor;32;9;1
628051;Kanthalloor;32;596;5664;88800;Kanthalloor;32;9;1
628052;Kottakamboor;32;596;5664;88900;Kottakamboor;32;9;1
628053;Vattavada;32;596;5664;89000;Vattavada;32;9;1
628054;Kannan Devan Hills;32;596;5664;89100;Kannan Devan Hills;32;9;1
628055;Mankulam;32;596;5664;89200;Mankulam;32;9;1
628056;Mannamkandam;32;596;5664;89300;Mannamkandam;32;9;1
628057;Anaviratty;32;596;5664;89400;Anaviratty;32;9;1
628058;Pallivasal;32;596;5664;89500;Pallivasal;32;9;1
628059;Kunjithanny;32;596;5664;89600;Kunjithanny;32;9;1
628060;Vellathuval;32;596;5664;89700;Vellathuval;32;9;1
628061;Konnathady;32;596;5665;89800;Konnathady;32;9;2
628062;Rajakkad ;32;596;5665;89900;Rajakkad ;32;9;2
628063;Baisonvally;32;596;5665;90000;Baisonvally;32;9;2
628064;Chinnakanal;32;596;5665;90100;Chinnakanal;32;9;2
628065;Poopara ;32;596;5665;90200;Poopara ;32;9;2
628066;Rajakumari;32;596;5665;90300;Rajakumari;32;9;2
628067;Kanthippara;32;596;5665;90400;Kanthippara;32;9;2
628068;Santhanpara;32;596;5665;90500;Santhanpara;32;9;2
628069;Chathurangapara;32;596;5665;90600;Chathurangapara;32;9;2
628070;Udumbanchola;32;596;5665;90700;Udumbanchola;32;9;2
628071;Vathikudy;32;596;5665;90800;Vathikudy;32;9;2
628072;Upputhode;32;596;5665;90900;Upputhode;32;9;2
628073;Thankamony;32;596;5665;91000;Thankamony (Part);32;9;2
628074;Kalkoonthal;32;596;5665;91100;Kalkoonthal;32;9;2
628075;Parathodu;32;596;5665;91200;Parathodu;32;9;2
628076;Pampadumpara;32;596;5665;91300;Pampadumpara;32;9;2
628077;Karunapuram;32;596;5665;91400;Karunapuram;32;9;2
628078;Vandanmedu;32;596;5665;91500;Vandanmedu;32;9;2
628079;Kattappana;32;596;5665;91600;Kattappana;32;9;2
628080;Ayyappancoil;32;596;5665;91700;Ayyappancoil;32;9;2
628081;Anavilasam ;32;596;5665;91800;Anavilasam ;32;9;2
628082;Chakkupallam;32;596;5665;91900;Chakkupallam;32;9;2
628083;Anakkara;32;596;5665;92000;Anakkara;32;9;2
628084;Kumaramangalam (Part);32;596;5666;92100;Kumaramangalam (Part);32;9;3
628085;Kodikulam ;32;596;5666;92200;Kodikulam ;32;9;3
628086;Vannapuram;32;596;5666;92300;Vannapuram;32;9;3
628087;Kanjikuzhi;32;596;5666;92400;Kanjikuzhi;32;9;3
628088;Udumbannoor;32;596;5666;92500;Udumbannoor;32;9;3
628089;Neyyasseri;32;596;5666;92600;Neyyasseri;32;9;3
628090;Karimannoor;32;596;5666;92700;Karimannoor;32;9;3
628091;Karikkode (Part);32;596;5666;92800;Karikkode (Part);32;9;3
628092;Thodupuzha (Part);32;596;5666;92900;Thodupuzha (Part);32;9;3
628093;Manakkad (Part);32;596;5666;93000;Manakkad (Part);32;9;3
628094;Purapuzha;32;596;5666;93100;Purapuzha;32;9;3
628095;Karimkunnam (Part);32;596;5666;93200;Karimkunnam (Part);32;9;3
628096;Muttom ;32;596;5666;93300;Muttom ;32;9;3
628097;Alacode;32;596;5666;93400;Alacode;32;9;3
628098;Velliyamattom;32;596;5666;93500;Velliyamattom;32;9;3
628099;Idukki;32;596;5666;93600;Idukki (Part);32;9;3
628100;Arakkulam ;32;596;5666;93700;Arakkulam ;32;9;3
628101;Kudayathoor ;32;596;5666;93800;Kudayathoor ;32;9;3
628102;Elappally;32;596;5666;93900;Elappally;32;9;3
628103;Vagamon ;32;596;5667;94000;Vagamon ;32;9;4
628104;Upputhara ;32;596;5667;94100;Upputhara ;32;9;4
628105;Elappara ;32;596;5667;94200;Elappara ;32;9;4
628106;Kokkayar;32;596;5667;94300;Kokkayar;32;9;4
628107;Peerumade;32;596;5667;94400;Peerumade;32;9;4
628108;Manjumala;32;596;5667;94500;Manjumala;32;9;4
628109;Periyar;32;596;5667;94600;Periyar;32;9;4
628110;Kumily;32;596;5667;94700;Kumily;32;9;4
628111;Mlappara;32;596;5667;94800;Mlappara;32;9;4
628112;Peruvanthanam;32;596;5667;94900;Peruvanthanam;32;9;4
628113;Veliyannoor;32;597;5668;95000;Veliyannoor;32;10;1
628114;Monippally;32;597;5668;95100;Monippally;32;10;1
628115;Uzhavoor;32;597;5668;95200;Uzhavoor;32;10;1
628116;Vellilappally ;32;597;5668;95300;Vellilappally ;32;10;1
628117;Ramapuram ;32;597;5668;95400;Ramapuram ;32;10;1
628118;Kadanad;32;597;5668;95500;Kadanad;32;10;1
628119;Melukavu;32;597;5668;95600;Melukavu;32;10;1
628120;Moonilavu;32;597;5668;95700;Moonilavu;32;10;1
628121;Poonjar Vadakkekara;32;597;5668;95800;Poonjar Vadakkekara;32;10;1
628122;Teekoy;32;597;5668;95900;Teekoy;32;10;1
628123;Thalappalam;32;597;5668;96000;Thalappalam;32;10;1
628124;Bharananganam ;32;597;5668;96100;Bharananganam ;32;10;1
628125;Lalam (Part);32;597;5668;96200;Lalam (Part);32;10;1
628126;Vallichira;32;597;5668;96300;Vallichira;32;10;1
628127;Kurichithanam;32;597;5668;96400;Kurichithanam;32;10;1
628128;Kuravilangad;32;597;5668;96500;Kuravilangad;32;10;1
628129;Kanakkari;32;597;5668;96600;Kanakkari;32;10;1
628130;Elackad;32;597;5668;96700;Elackad;32;10;1
628131;Kidangoor;32;597;5668;96800;Kidangoor;32;10;1
628132;Puliyannoor (Part);32;597;5668;96900;Puliyannoor (Part);32;10;1
628133;Meenachil (Part);32;597;5668;97000;Meenachil (Part);32;10;1
628134;Poovarany;32;597;5668;97100;Poovarany;32;10;1
628135;Kondoor;32;597;5668;97200;Kondoor;32;10;1
628136;Poonjar Thekkekara;32;597;5668;97300;Poonjar Thekkekara;32;10;1
628137;Poonjar Nadubhagam;32;597;5668;97400;Poonjar Nadubhagam;32;10;1
628138;Erattupetta (CT);32;597;5668;41002000;Erattupetta (CT);32;10;1
628139;Chempu;32;597;5669;97500;Chempu;32;10;2
628140;Velloor;32;597;5669;97600;Velloor;32;10;2
628141;Mulakulam;32;597;5669;97700;Mulakulam;32;10;2
628142;Njeezhoor;32;597;5669;97800;Njeezhoor;32;10;2
628143;Kaduthuruthy;32;597;5669;97900;Kaduthuruthy;32;10;2
628144;Vadayar;32;597;5669;98000;Vadayar;32;10;2
628145;Kulasekharamangalam;32;597;5669;98100;Kulasekharamangalam;32;10;2
628146;Vadakkemuri (Part);32;597;5669;98200;Vadakkemuri (Part);32;10;2
628147;Naduvile (Part);32;597;5669;98300;Naduvile (Part);32;10;2
628148;Vaikom (Part);32;597;5669;98400;Vaikom (Part);32;10;2
628149;Thalayazham;32;597;5669;98500;Thalayazham;32;10;2
628150;Vechoor;32;597;5669;98600;Vechoor;32;10;2
628151;Kallara;32;597;5669;98700;Kallara;32;10;2
628152;Muttuchira;32;597;5669;98800;Muttuchira;32;10;2
628153;Manjoor;32;597;5669;98900;Manjoor;32;10;2
628154;Kothanalloor;32;597;5669;99000;Kothanalloor;32;10;2
628155;Arpookara;32;597;5670;99100;Arpookara;32;10;3
628156;Kaipuzha;32;597;5670;99200;Kaipuzha;32;10;3
628157;Onamthuruth;32;597;5670;99300;Onamthuruth;32;10;3
628158;Peroor;32;597;5670;99500;Peroor;32;10;3
628159;Ayarkunnam;32;597;5670;99700;Ayarkunnam;32;10;3
628160;Akalakunnam;32;597;5670;99800;Akalakunnam;32;10;3
628161;Chengalam East;32;597;5670;99900;Chengalam East;32;10;3
628162;Anikkad;32;597;5670;100000;Anikkad;32;10;3
628163;Kooroppada;32;597;5670;100100;Kooroppada;32;10;3
628164;Manarcad;32;597;5670;100200;Manarcad;32;10;3
628165;Muttampalam (Part);32;597;5670;100300;Muttampalam (Part);32;10;3
628166;Kumarakam;32;597;5670;100500;Kumarakam;32;10;3
628167;Thiruvarpu;32;597;5670;100700;Thiruvarpu;32;10;3
628168;Veloor  (Part);32;597;5670;100800;Veloor  (Part);32;10;3
628169;Meenadam ;32;597;5670;101100;Meenadam ;32;10;3
628170;Pampady;32;597;5670;101200;Pampady;32;10;3
628171;Ettumanoor (CT);32;597;5670;99600;Ettumanoor;32;10;3
628172;Athirampuzha (CT);32;597;5670;99400;Athirampuzha;32;10;3
628173;Aimanam (CT);32;597;5670;100400;Aimanam;32;10;3
628174;Perumbaikad (CT);32;597;5670;41004000;Perumbaikad (CT);32;10;3
628175;Vijayapuram (CT);32;597;5670;41005000;Vijayapuram (OG);32;10;3
628176;Chengalam South (CT);32;597;5670;100600;Chengalam South;32;10;3
628177;Nattakam (CT);32;597;5670;41005000;Nattakam  (OG);32;10;3
628178;Panachikkad (CT);32;597;5670;100900;Panachikkad;32;10;3
628179;Puthuppally (CT);32;597;5670;101000;Puthuppally ;32;10;3
628180;Vakathanam;32;597;5671;101300;Vakathanam;32;10;4
628181;Kurichy;32;597;5671;101400;Kurichy;32;10;4
628182;Vazhappally Padinjaru (Part);32;597;5671;101600;Vazhappally Padinjaru (Part);32;10;4
628183;Changanassery (Part);32;597;5671;101700;Changanassery (Part);32;10;4
628184;Madappally;32;597;5671;102000;Madappally;32;10;4
628185;Thottackad;32;597;5671;102100;Thottackad;32;10;4
628186;Karukachal;32;597;5671;102200;Karukachal;32;10;4
628187;Nedumkunnam ;32;597;5671;102300;Nedumkunnam ;32;10;4
628188;Vazhoor;32;597;5671;102400;Vazhoor;32;10;4
628189;Kangazha;32;597;5671;102500;Kangazha;32;10;4
628190;Vellavoor;32;597;5671;102600;Vellavoor;32;10;4
628191;Chethipuzha (CT);32;597;5671;101500;Chethipuzha;32;10;4
628192;Thrikkodithanam (CT);32;597;5671;101900;Thrikkodithanam;32;10;4
628193;Paippad (CT);32;597;5671;101800;Paippad;32;10;4
628194;Koottickal;32;597;5672;102700;Koottickal;32;10;5
628195;Mundakayam;32;597;5672;102800;Mundakayam;32;10;5
628196;Edakkunnam;32;597;5672;102900;Edakkunnam;32;10;5
628197;Kanjirappally;32;597;5672;103000;Kanjirappally;32;10;5
628198;Elikkulam;32;597;5672;103100;Elikkulam;32;10;5
628199;Elamgulam;32;597;5672;103200;Elamgulam;32;10;5
628200;Chirakkadavu;32;597;5672;103300;Chirakkadavu;32;10;5
628201;Cheruvally;32;597;5672;103400;Cheruvally;32;10;5
628202;Koovappally;32;597;5672;103500;Koovappally;32;10;5
628203;Erumeli North;32;597;5672;103600;Erumeli North;32;10;5
628204;Erumeli South ;32;597;5672;103700;Erumeli South ;32;10;5
628205;Manimala;32;597;5672;103800;Manimala;32;10;5
628206;Perumbalam;32;598;5673;103900;Perumbalam;32;11;1
628207;Panavally;32;598;5673;104000;Panavally;32;11;1
628208;Thuravoor Thekku;32;598;5673;104600;Thuravoor Thekku;32;11;1
628209;Pattanakkad;32;598;5673;104700;Pattanakkad;32;11;1
628210;Kadakkarappally;32;598;5673;104800;Kadakkarappally;32;11;1
628211;Cherthala North (Part);32;598;5673;104900;Cherthala North (Part);32;11;1
628212;Cherthala South (Part);32;598;5673;105000;Cherthala South (Part);32;11;1
628213;Mararikkulam North;32;598;5673;105100;Mararikkulam North;32;11;1
628214;Arookutty (CT);32;598;5673;41102000;Arookutty (CT);32;11;1
628215;Aroor (CT);32;598;5673;41101000;Aroor (CT);32;11;1
628216;Ezhupunna (CT);32;598;5673;104100;Ezhupunna;32;11;1
628217;Kodamthuruth (CT);32;598;5673;104200;Kodamthuruth;32;11;1
628218;Thaikattussery (CT);32;598;5673;104400;Thaikattussery;32;11;1
628219;Kuthiathode (CT);32;598;5673;104300;Kuthiathode;32;11;1
628220;Vayalar (CT);32;598;5673;41103000;Vayalar  (OG);32;11;1
628221;Pallippuram (CT);32;598;5673;104500;Pallippuram;32;11;1
628222;Thanneermukkam (CT);32;598;5673;41103000;Thanneermukkam  (OG);32;11;1
628223;Kokkothamangalam (CT);32;598;5673;41104000;Kokkothamangalam (CT);32;11;1
628224;Kanjikkuzhi (CT);32;598;5673;41105000;Kanjikkuzhi (CT);32;11;1
628225;Muhamma (CT);32;598;5673;41106000;Muhamma (CT);32;11;1
628226;Kalavoor;32;598;5674;105300;Kalavoor;32;11;2
628227;Aryad South  (Part);32;598;5674;105500;Aryad South  (Part);32;11;2
628228;Mullakkal (Part) ;32;598;5674;105600;Mullakkal (Part) ;32;11;2
628229;Ambalappuzha;32;598;5674;105700;Ambalappuzha;32;11;2
628230;Karumady  ;32;598;5674;105800;Karumady  ;32;11;2
628231;Purakkad;32;598;5674;105900;Purakkad;32;11;2
628232;Mannanchery (CT);32;598;5674;105200;Mannanchery;32;11;2
628233;Pathirappally (CT);32;598;5674;105400;Pathirappally;32;11;2
628234;Komalapuram (CT);32;598;5674;41107000;Komalapuram (CT);32;11;2
628235;Punnapra (OG);32;598;5674;41108000;Punnapra  (OG);32;11;2
645603;Kalarkode (OG) (Part);32;598;5674;;;32;11;2
628236;Kainakary North;32;598;5675;106000;Kainakary North;32;11;3
628237;Kainakary South;32;598;5675;106100;Kainakary South;32;11;3
628238;Pulinkunnu;32;598;5675;106200;Pulinkunnu;32;11;3
628239;Kunnumma;32;598;5675;106300;Kunnumma;32;11;3
628240;Kavalam;32;598;5675;106400;Kavalam;32;11;3
628241;Neelamperoor;32;598;5675;106500;Neelamperoor;32;11;3
628242;Veliyanad;32;598;5675;106600;Veliyanad;32;11;3
628243;Ramankary;32;598;5675;106700;Ramankary;32;11;3
628244;Champakkulam;32;598;5675;106800;Champakkulam;32;11;3
628245;Nedumudi;32;598;5675;106900;Nedumudi;32;11;3
628246;Thakazhy;32;598;5675;107000;Thakazhy;32;11;3
628247;Edathua  ;32;598;5675;107100;Edathua  ;32;11;3
628248;Muttar;32;598;5675;107200;Muttar;32;11;3
628249;Thalavady ;32;598;5675;107300;Thalavady ;32;11;3
628250;Karuvatta;32;598;5676;107400;Karuvatta;32;11;4
628251;Cheruthana;32;598;5676;107500;Cheruthana;32;11;4
628252;Veeyapuram;32;598;5676;107600;Veeyapuram;32;11;4
628253;Pallippad;32;598;5676;107700;Pallippad;32;11;4
