village_code_2011;village_name_2011;state_code_2011;district_code_2011;sub_district_code_2011;village_code_2001;village_name_2001;state_code_2001;district_code_2001;sub_district_code_2001	
510928;Sompur;24;472;3771;451800;Sompur;24;5;12	
510929;Mahiyapur;24;472;3771;451900;Mahiyapur;24;5;12	
510930;Surajpur;24;472;3771;452000;Surajpur;24;5;12	
510931;Satarda;24;472;3771;452100;Satarda;24;5;12	
510932;Rasapur;24;472;3771;452200;Rasapur;24;5;12	
510933;Laljina Pahadiya;24;472;3771;452300;Laljina Pahadiya;24;5;12	
510934;Vavdi;24;472;3771;452400;Vavdi;24;5;12	
510935;Juna Takhatpur;24;472;3771;452500;Juna Takhatpur;24;5;12	
510936;Bhempur;24;472;3771;452600;Bhempur;24;5;12	
510937;Maljina Pahadiya;24;472;3771;452700;Maljina Pahadiya;24;5;12	
510938;Govindpur;24;472;3771;452800;Govindpur;24;5;12	
510939;Nava;24;472;3771;452900;Nava;24;5;12	
510940;Goriya;24;472;3771;453000;Goriya;24;5;12	
510941;Dhirakhantna Muvada;24;472;3771;453100;Dhirakhantna Muvada;24;5;12	
510942;Galiya Danti;24;472;3771;453200;Galiya Danti;24;5;12	
510943;Mangalpur;24;472;3771;453300;Mangalpur;24;5;12	
510944;Sonariya;24;472;3771;453400;Sonariya;24;5;12	
510945;Jesingpur;24;472;3771;453500;Jesingpur;24;5;12	
510946;Trikampur;24;472;3771;453600;Trikampur;24;5;12	
510947;Surana Pahadiya;24;472;3771;453700;Surana Pahadiya;24;5;12	
510948;Damorna Muvada;24;472;3771;453800;Damorna Muvada;24;5;12	
510949;Molli;24;472;3771;453900;Molli;24;5;12	
510950;Parpotiya;24;472;3771;454000;Parpotiya;24;5;12	
510951;Kothi;24;472;3771;454100;Kothi;24;5;12	
510952;Aniyor;24;472;3771;454200;Aniyor;24;5;12	
510953;Kothiya;24;472;3771;454300;Kothiya;24;5;12	
510954;Valinathna Muvada;24;472;3771;454400;Valinathna Muvada;24;5;12	
510955;Viraniya;24;472;3771;454500;Viraniya;24;5;12	
510956;Koyaliya;24;472;3771;454600;Koyaliya;24;5;12	
510957;Ambava;24;472;3771;454700;Ambava;24;5;12	
510958;Rugnathpur;24;472;3771;454800;Rugnathpur;24;5;12	
510959;Panavada;24;472;3771;454900;Panavada;24;5;12	
510960;Devdanti;24;472;3771;455000;Devdanti;24;5;12	
510961;Jitpur;24;472;3771;455100;Jitpur;24;5;12	
510962;Andhari Vadi;24;472;3771;455200;Andhari Vadi;24;5;12	
510963;Masadara;24;472;3771;455300;Masadara;24;5;12	
510964;Bamni;24;472;3771;455400;Bamni;24;5;12	
510965;Ambaliya;24;472;3771;455500;Ambaliya;24;5;12	
510966;Choriwad;24;472;3771;455600;Choriwad;24;5;12	
510967;Sardarkhantni Muvadi;24;472;3771;455700;Sardarkhantni Muvadi;24;5;12	
510968;Punjarani Muvadi;24;472;3771;455800;Punjarani Muvadi;24;5;12	
510969;Kidiad;24;472;3771;455900;Kidiad;24;5;12	
510970;Boradiya;24;472;3771;456000;Boradiya;24;5;12	
510971;Harbaina Pahadiya;24;472;3771;456100;Harbaina Pahadiya;24;5;12	
510972;Lodhiyana Pahadiya;24;472;3771;456200;Lodhiyana Pahadiya;24;5;12	
510973;Pahadiya;24;472;3771;456300;Pahadiya;24;5;12	
510974;Suvarchar;24;472;3771;456400;Suvarchar;24;5;12	
510975;Vankaneda;24;472;3771;456500;Vankaneda;24;5;12	
510976;Khalikpur;24;472;3771;456600;Khalikpur;24;5;12	
510977;Hathikhantna Muvada;24;472;3771;456700;Hathikhantna Muvada;24;5;12	
510978;Pateliyana Muvada;24;472;3771;456800;Pateliyana Muvada;24;5;12	
510979;Ubhran;24;472;3771;456900;Ubhran;24;5;12	
510980;Kaveriya;24;472;3771;457000;Kaveriya;24;5;12	
510981;Tunadar;24;472;3771;457100;Tunadar;24;5;12	
510982;Sakhwaniya;24;472;3771;457200;Sakhwaniya;24;5;12	
510983;Jalamkhantna Muvada;24;472;3771;457300;Jalamkhantna Muvada;24;5;12	
510984;Bhempoda;24;472;3771;457400;Bhempoda;24;5;12	
510985;Bhutan;24;472;3771;457500;Bhutan;24;5;12	
510986;Magodi;24;472;3771;457600;Magodi;24;5;12	
510987;Fansarel;24;472;3771;457700;Fansarel;24;5;12	
510988;Butiya;24;472;3771;457800;Butiya;24;5;12	
510989;Khetavada;24;472;3771;457900;Khetavada;24;5;12	
510990;Rambhoda;24;472;3771;458000;Rambhoda;24;5;12	
510991;Lalpur;24;472;3771;458100;Lalpur;24;5;12	
510992;Dabaran;24;472;3771;458200;Dabaran;24;5;12	
510993;Ankaliya;24;472;3771;458300;Ankaliya;24;5;12	
510994;Helodar;24;472;3771;458400;Helodar;24;5;12	
510995;Katkuva;24;472;3771;458500;Katkuva;24;5;12	
510996;Malpur (CT);24;472;3771;40508000;Malpur (CT);24;5;12	
510997;Limb;24;472;3772;458600;Limb;24;5;13	
510998;Mathasuliya;24;472;3772;458700;Mathasuliya;24;5;13	
510999;Chandarej;24;472;3772;458800;Chandarej;24;5;13	
511000;Vajepura Gam;24;472;3772;458900;Vajepura Gam;24;5;13	
511001;Alana;24;472;3772;459000;Alana;24;5;13	
511002;Akodiya;24;472;3772;459100;Akodiya;24;5;13	
511003;Vatrakgadh;24;472;3772;459200;Vatrakgadh;24;5;13	
511004;Ratanpur;24;472;3772;459300;Ratanpur;24;5;13	
511005;Fatepur;24;472;3772;459400;Fatepur;24;5;13	
511006;Alva;24;472;3772;459500;Alva;24;5;13	
511007;Jitpur (Akodiya);24;472;3772;459600;Jitpur (Akodiya);24;5;13	
511008;Bibipura;24;472;3772;459700;Bibipura;24;5;13	
511009;Dahegamda;24;472;3772;459800;Dahegamda;24;5;13	
511010;Ranechi;24;472;3772;459900;Ranechi;24;5;13	
511011;Simlaj;24;472;3772;460000;Simlaj;24;5;13	
511012;Lalpur (Mota);24;472;3772;460100;Lalpur (Mota);24;5;13	
511013;Hematral;24;472;3772;460200;Hematral;24;5;13	
511014;Dolpur (Gabat);24;472;3772;460300;Dolpur (Gabat);24;5;13	
511015;Jumatral;24;472;3772;460400;Jumatral;24;5;13	
511016;Nabhela;24;472;3772;460500;Nabhela;24;5;13	
511017;Prantvel;24;472;3772;460600;Prantvel;24;5;13	
511018;Gotapur;24;472;3772;460700;Gotapur;24;5;13	
511019;Gabat;24;472;3772;460800;Gabat;24;5;13	
511020;Sarsoli;24;472;3772;460900;Sarsoli;24;5;13	
511021;Radodara;24;472;3772;461000;Radodara;24;5;13	
511022;Vantda  Bayad;24;472;3772;461100;Vantda  Bayad;24;5;13	
511023;Takhatpura;24;472;3772;461200;Takhatpura;24;5;13	
511024;Hamirpur;24;472;3772;461300;Hamirpur;24;5;13	
511025;Chamarpur;24;472;3772;461400;Chamarpur;24;5;13	
511026;Bhukhel;24;472;3772;461500;Bhukhel;24;5;13	
511027;Rugnathpur (Bhukhel);24;472;3772;461600;Rugnathpur (Bhukhel);24;5;13	
511028;Narmiyani Muvadi;24;472;3772;461700;Narmiyani Muvadi;24;5;13	
511029;Ramas;24;472;3772;461800;Ramas;24;5;13	
511030;Ghodnal;24;472;3772;461900;Ghodnal;24;5;13	
511031;Vajepura Kampo;24;472;3772;462000;Vajepura Kampo;24;5;13	
511032;Vasni;24;472;3772;462100;Vasni;24;5;13	
511033;Untarda;24;472;3772;462200;Untarda;24;5;13	
511034;Tenpur;24;472;3772;462300;Tenpur;24;5;13	
511035;Ambliyara;24;472;3772;462400;Ambliyara;24;5;13	
511036;Jitpur;24;472;3772;462500;Jitpur;24;5;13	
511037;Jantral;24;472;3772;462600;Jantral;24;5;13	
511038;Fatepur (Dabha);24;472;3772;462700;Fatepur (Dabha);24;5;13	
511039;Amargadh;24;472;3772;462800;Amargadh;24;5;13	
511040;Vanta;24;472;3772;462900;Vanta;24;5;13	
511041;Choila;24;472;3772;463000;Choila;24;5;13	
511042;Amrapur;24;472;3772;463100;Amrapur;24;5;13	
511043;Kotda;24;472;3772;463300;Kotda;24;5;13	
511044;Ambagam;24;472;3772;463400;Ambagam;24;5;13	
511045;Kadavia;24;472;3772;463500;Kadavia;24;5;13	
511046;Vasadara;24;472;3772;463600;Vasadara;24;5;13	
511047;Netrodiya;24;472;3772;463700;Netrodiya;24;5;13	
511048;Badarpura;24;472;3772;463800;Badarpura;24;5;13	
511049;Rupnagar;24;472;3772;463900;Rupnagar;24;5;13	
511050;Dharamadi Vanta;24;472;3772;464000;Dharamadi Vanta;24;5;13	
511051;Semaliya;24;472;3772;464100;Semaliya;24;5;13	
511052;Jitpur (Ramsi);24;472;3772;464200;Jitpur (Ramsi);24;5;13	
511053;Dalpatpura;24;472;3772;464300;Dalpatpura;24;5;13	
511054;Ahmadpura;24;472;3772;464400;Ahmadpura;24;5;13	
511055;Totu;24;472;3772;464500;Totu;24;5;13	
511056;Odha;24;472;3772;464600;Odha;24;5;13	
511057;Pipodara;24;472;3772;464700;Pipodara;24;5;13	
511058;Dakhaneshvar;24;472;3772;464800;Dakhaneshvar;24;5;13	
511059;Madhav Kampo;24;472;3772;464900;Madhav Kampo;24;5;13	
511060;Varena Bor Timba;24;472;3772;465000;Varena Bor Timba;24;5;13	
511061;Gulabpura;24;472;3772;465100;Gulabpura;24;5;13	
511062;Dolpur (Ramas);24;472;3772;465200;Dolpur (Ramas);24;5;13	
511063;Lalpur;24;472;3772;465300;Lalpur;24;5;13	
511064;Rugnathpura;24;472;3772;465400;Rugnathpura;24;5;13	
511065;Junavada;24;472;3772;465500;Junavada;24;5;13	
511066;Bhundasan;24;472;3772;465600;Bhundasan;24;5;13	
511067;Deriya;24;472;3772;465700;Deriya;24;5;13	
511068;Ganeshpura (Ambaliyara);24;472;3772;465800;Ganeshpura (Ambaliyara);24;5;13	
511069;Vankaneda;24;472;3772;465900;Vankaneda;24;5;13	
511070;Sultanpur;24;472;3772;466000;Sultanpur;24;5;13	
511071;Paldi;24;472;3772;466100;Paldi;24;5;13	
511072;Amiyapur;24;472;3772;466200;Amiyapur;24;5;13	
511073;Jodhpur;24;472;3772;466300;Jodhpur;24;5;13	
511074;Dabha;24;472;3772;466400;Dabha;24;5;13	
511075;Bhajpur;24;472;3772;466500;Bhajpur;24;5;13	
511076;Manpur;24;472;3772;466600;Manpur;24;5;13	
511077;Bibinivav;24;472;3772;466700;Bibinivav;24;5;13	
511078;Vasnirel;24;472;3772;466800;Vasnirel;24;5;13	
511079;Sangal;24;472;3772;466900;Sangal;24;5;13	
511080;Bormath;24;472;3772;467000;Bormath;24;5;13	
511081;Mahadevpura;24;472;3772;467100;Mahadevpura;24;5;13	
511082;Savela;24;472;3772;467200;Savela;24;5;13	
511083;Kojan;24;472;3772;467300;Kojan;24;5;13	
511084;Ganeshpura (Sathamba);24;472;3772;467400;Ganeshpura (Sathamba);24;5;13	
511085;Ajabpura;24;472;3772;467500;Ajabpura;24;5;13	
511086;Kalajina Muvada;24;472;3772;467700;Kalajina Muvada;24;5;13	
511087;Dolpur (Sathamba);24;472;3772;467800;Dolpur (Sathamba);24;5;13	
511088;Takhatpura (Sathamba);24;472;3772;467900;Takhatpura (Sathamba);24;5;13	
511089;Pagiyana Muvada;24;472;3772;468000;Pagiyana Muvada;24;5;13	
511090;Dhom;24;472;3772;468100;Dhom;24;5;13	
511091;Jalampura (Sathamba);24;472;3772;468200;Jalampura (Sathamba);24;5;13	
511092;Champlavat;24;472;3772;468300;Champlavat;24;5;13	
511093;Patel-Na-Muvada;24;472;3772;468400;Patel-ni-Muvadi;24;5;13	
511094;Vijayganj;24;472;3772;468500;Vijayganj;24;5;13	
511095;Talod;24;472;3772;468600;Talod;24;5;13	
511096;Nagano Math;24;472;3772;468700;Nagano Math;24;5;13	
511097;Lank;24;472;3772;468800;Lank;24;5;13	
511098;Demai;24;472;3772;468900;Demai;24;5;13	
511099;Vasna Mota;24;472;3772;469000;Vasna Mota;24;5;13	
511100;Chhabhau;24;472;3772;469100;Chhabhau;24;5;13	
511101;Vantda-Kavath;24;472;3772;469200;Vantda-Kavath;24;5;13	
511102;Borol;24;472;3772;469300;Borol;24;5;13	
511103;Fata Dhirpura;24;472;3772;469400;Fata Dhirpura;24;5;13	
511104;Motipura (Savela);24;472;3772;469500;Motipura (Savela);24;5;13	
511105;Bordi;24;472;3772;469600;Bordi;24;5;13	
511106;Mudiya;24;472;3772;469700;Mudiya;24;5;13	
511107;Kashiyavat;24;472;3772;469800;Kashiyavat;24;5;13	
511108;Vajavat;24;472;3772;469900;Vajavat;24;5;13	
511109;Hathipura;24;472;3772;470000;Hathipura;24;5;13	
511110;Narsela;24;472;3772;470100;Narsela;24;5;13	
511111;Khari;24;472;3772;470200;Khari;24;5;13	
511112;Indran;24;472;3772;470300;Indran;24;5;13	
511113;Amodara;24;472;3772;470400;Amodara;24;5;13	
511114;Desaipura Kampo;24;472;3772;470500;Desaipura Kampo;24;5;13	
511115;Deroli;24;472;3772;470600;Deroli;24;5;13	
511116;Munjina Muvada;24;472;3772;470700;Munjina Muvada;24;5;13	
511117;Zankhariya;24;472;3772;470800;Zankhariya;24;5;13	
511118;Sathamba (CT);24;472;3772;467600;Sathamba;24;5;13	
511119;Veda;24;473;3773;470900;Veda;24;6;1	
511120;Himmatpura;24;473;3773;471000;Himmatpura;24;6;1	
511121;Jamla;24;473;3773;471100;Jamla;24;6;1	
511122;Vagosana;24;473;3773;471200;Vagosana;24;6;1	
511123;Dhendhu;24;473;3773;471300;Dhendhu;24;6;1	
511124;Sobhasan;24;473;3773;471400;Sobhasan;24;6;1	
511125;Itla;24;473;3773;471500;Itla;24;6;1	
511126;Limbodara;24;473;3773;471600;Limbodara;24;6;1	
511127;Aluva;24;473;3773;471700;Aluva;24;6;1	
511128;Mubarakpura;24;473;3773;471800;Mubarakpura;24;6;1	
511129;Balva;24;473;3773;471900;Balva;24;6;1	
511130;(2) Rampura;24;473;3773;472000;(2) Rampura;24;6;1	
511131;(1) Pratappura;24;473;3773;472100;(1) Pratappura;24;6;1	
511132;Chandisana;24;473;3773;472200;Chandisana;24;6;1	
511133;Amaja;24;473;3773;472300;Amaja;24;6;1	
511134;Nadri;24;473;3773;472400;Nadri;24;6;1	
511135;Soja;24;473;3773;472500;Soja;24;6;1	
511136;Paliyad;24;473;3773;472600;Paliyad;24;6;1	
511137;Khorajdabhi;24;473;3773;472700;Khorajdabhi;24;6;1	
511138;Bhavpura;24;473;3773;472800;Bhavpura;24;6;1	
511139;Kantha;24;473;3773;472900;Kantha;24;6;1	
511140;Nava;24;473;3773;473000;Nava;24;6;1	
511141;Golthara;24;473;3773;473100;Golthara;24;6;1	
511142;Nardipur;24;473;3773;473200;Nardipur;24;6;1	
511143;Mokhasan;24;473;3773;473300;Mokhasan;24;6;1	
511144;Dingucha;24;473;3773;473400;Dingucha;24;6;1	
511145;Pansar;24;473;3773;473500;Pansar;24;6;1	
511146;Bhadol;24;473;3773;473600;Bhadol;24;6;1	
511147;Isand;24;473;3773;473800;Isand;24;6;1	
511148;Vadavsvami;24;473;3773;473900;Vadavsvami;24;6;1	
511149;Bileshvarpura;24;473;3773;474000;Bileshvarpura;24;6;1	
511150;Pratappura;24;473;3773;474500;Pratappura;24;6;1	
511151;Piyaj;24;473;3773;474600;Piyaj;24;6;1	
511152;Dhanaj;24;473;3773;474800;Dhanaj;24;6;1	
511153;Palsana;24;473;3773;474900;Palsana;24;6;1	
511154;Sherisa;24;473;3773;475000;Sherisa;24;6;1	
511155;Ramnagar;24;473;3773;475100;Ramnagar;24;6;1	
511156;Vansajada;24;473;3773;475200;Vansajada;24;6;1	
511157;Bhoyan Moti;24;473;3773;475300;Bhoyan Moti;24;6;1	
511158;Sabaspur;24;473;3773;475400;Sabaspur;24;6;1	
511159;Usmanabad;24;473;3773;475500;Usmanabad;24;6;1	
511160;Ganpatpura;24;473;3773;475600;Ganpatpura;24;6;1	
511161;Jaspur;24;473;3773;475700;Jaspur;24;6;1	
511162;Dantali;24;473;3773;475800;Dantali;24;6;1	
511163;Vadsar;24;473;3773;475900;Vadsar;24;6;1	
511164;Karoli;24;473;3773;476000;Karoli;24;6;1	
511165;Hajipur;24;473;3773;476100;Hajipur;24;6;1	
511166;Bhimasan;24;473;3773;476200;Bhimasan;24;6;1	
511167;Jethlaj;24;473;3773;476300;Jethlaj;24;6;1	
511168;Khatraj;24;473;3773;476400;Khatraj;24;6;1	
511169;Sanavad;24;473;3773;476500;Sanavad;24;6;1	
511170;Santej;24;473;3773;476600;Santej;24;6;1	
511171;Rakanpur;24;473;3773;476700;Rakanpur;24;6;1	
511172;Ranchhodpura;24;473;3773;476800;Ranchhodpura;24;6;1	
511173;Nasmed;24;473;3773;476900;Nasmed;24;6;1	
511174;Adhana;24;473;3773;477000;Adhana;24;6;1	
511175;Mulasana;24;473;3773;477100;Mulasana;24;6;1	
511176;Vayana;24;473;3773;477200;Vayana;24;6;1	
511177;Vansajada Dhedia;24;473;3773;477300;Vansajada Dhedia;24;6;1	
511178;Unali;24;473;3773;477400;Unali;24;6;1	
511179;Rancharada;24;473;3773;477500;Rancharada;24;6;1	
511180;Nandoli;24;473;3773;477600;Nandoli;24;6;1	
511181;Dhamasna;24;473;3773;473700;Dhamasna;24;6;1	
511182;Palodiya;24;473;3773;477700;Palodiya;24;6;1	
511183;Chhatral (CT);24;473;3773;474200;Chhatral;24;6;1	
511184;Arsodiya (CT);24;473;3773;474400;Arsodiya;24;6;1	
511185;Saij (CT);24;473;3773;40603000;Saij  (OG);24;6;1	
511186;Dhanot (OG);24;473;3773;474100;Dhanot;24;6;1	
511187;Ola (OG);24;473;3773;474300;Ola;24;6;1	
511188;Borisana (OG);24;473;3773;474700;Borisana;24;6;1	
511189;Mandali (Vihar);24;473;3774;477800;Mandali (Vihar);24;6;2	
511190;Vihar;24;473;3774;477900;Vihar;24;6;2	
511191;Chadasana;24;473;3774;478000;Chadasana;24;6;2	
511192;Paldi Vyas;24;473;3774;478100;Paldi Vyas;24;6;2	
511193;Veda (Motopura);24;473;3774;478200;Veda;24;6;2	
511194;Khadat;24;473;3774;478500;Khadat;24;6;2	
511195;Pundhara;24;473;3774;478600;Pundhara;24;6;2	
511196;Ajol;24;473;3774;478700;Ajol;24;6;2	
511197;Delvada;24;473;3774;478800;Delvada;24;6;2	
511198;Paldi Rathod;24;473;3774;478900;Paldi Rathod;24;6;2	
511199;Bilodra;24;473;3774;479000;Bilodra;24;6;2	
511200;Harnahoda;24;473;3774;479100;Harnahoda;24;6;2	
511201;Samou;24;473;3774;479200;Samou;24;6;2	
511202;Padusma;24;473;3774;479300;Padusma;24;6;2	
511203;Charada;24;473;3774;479400;Charada;24;6;2	
511204;Patanpura;24;473;3774;479500;Patanpura;24;6;2	
511205;Mahudi;24;473;3774;479600;Mahudi;24;6;2	
511206;Anodiya;24;473;3774;479700;Anodiya;24;6;2	
511207;Lakroda;24;473;3774;479800;Lakroda;24;6;2	
511208;Rangpur;24;473;3774;479900;Rangpur;24;6;2	
511209;Kuvadara;24;473;3774;480000;Kuvadara;24;6;2	
511210;Lodra;24;473;3774;480100;Lodra;24;6;2	
511211;Ridrol;24;473;3774;480200;Ridrol;24;6;2	
511212;Dhameda;24;473;3774;480300;Dhameda;24;6;2	
511213;Bapupura;24;473;3774;480400;Bapupura;24;6;2	
511214;Solaiya;24;473;3774;480500;Solaiya;24;6;2	
511215;Amarpura;24;473;3774;480600;Amarpura;24;6;2	
511216;Kharna;24;473;3774;480700;Kharna;24;6;2	
511217;Parsa;24;473;3774;480800;Parsa;24;6;2	
511218;Khata Amba;24;473;3774;480900;Khata Amba;24;6;2	
511219;Boru;24;473;3774;481000;Boru;24;6;2	
511220;Itadara;24;473;3774;481100;Itadara;24;6;2	
511221;Fatehpura;24;473;3774;481200;Fatehpura;24;6;2	
511222;Galthara;24;473;3774;481300;Galthara;24;6;2	
511223;Badpura;24;473;3774;481400;Badpura;24;6;2	
511224;Varsoda;24;473;3774;481500;Varsoda;24;6;2	
511225;Gunma;24;473;3774;481600;Gunma;24;6;2	
511226;Ambod;24;473;3774;481700;Ambod;24;6;2	
511227;Manekpur Makakhad;24;473;3774;481800;Manekpur Makakhad;24;6;2	
511228;Rampura (M);24;473;3774;481900;Rampura;24;6;2	
511229;Gulabpura;24;473;3774;482000;Gulabpura;24;6;2	
511230;Indrapura;24;473;3774;482100;Indrapura;24;6;2	
511231;Parbatpura;24;473;3774;482200;Parbatpura;24;6;2	
511232;Bhimpura;24;473;3774;482300;Bhimpura;24;6;2	
511233;Dholakuva;24;473;3774;482400;Dholakuva;24;6;2	
511234;Rajpura;24;473;3774;482500;Rajpura;24;6;2	
511235;Delvad;24;473;3774;482600;Delvad;24;6;2	
511236;Amarapur;24;473;3774;482700;Amarapur;24;6;2	
511237;Rupal;24;473;3775;482800;Rupal;24;6;3	
511238;Vasan;24;473;3775;482900;Vasan;24;6;3	
511239;Unava;24;473;3775;483000;Unava;24;6;3	
511240;Pindharada;24;473;3775;483100;Pindharada;24;6;3	
511241;Rajpur;24;473;3775;483200;Rajpur;24;6;3	
511242;Sadra;24;473;3775;483300;Sadra;24;6;3	
511243;Madhavgadh;24;473;3775;483400;Madhavgadh;24;6;3	
511244;Chandrala;24;473;3775;483500;Chandrala;24;6;3	
511245;Chhala;24;473;3775;483600;Chhala;24;6;3	
511246;Jakhora;24;473;3775;483700;Jakhora;24;6;3	
511247;Chekhalarani;24;473;3775;483800;Chekhalarani;24;6;3	
511248;Piplaj;24;473;3775;483900;Piplaj;24;6;3	
511249;Randheja;24;473;3775;484000;Randheja;24;6;3	
511250;Sonipur;24;473;3775;484100;Sonipur;24;6;3	
511251;Sardhav;24;473;3775;484200;Sardhav;24;6;3	
511252;Jalund;24;473;3775;484300;Jalund;24;6;3	
511253;Adraj Moti;24;473;3775;484400;Adraj Moti;24;6;3	
511254;Nava Dharmpur;24;473;3775;484700;Bhundiya;24;6;3	
511255;Dolarana Vasana;24;473;3775;484800;Dolarana Vasana;24;6;3	
511256;Giyod;24;473;3775;484900;Giyod;24;6;3	
511257;Dhanap;24;473;3775;485000;Dhanap;24;6;3	
511258;Dashela;24;473;3775;485100;Dashela;24;6;3	
511259;Lekawada;24;473;3775;485200;Lekawada;24;6;3	
511260;Pundarasan;24;473;3775;485300;Pundarasan;24;6;3	
511261;Titoda;24;473;3775;485400;Titoda;24;6;3	
511262;Bhoyan Rathod;24;473;3775;485500;Bhoyan Rathod;24;6;3	
511263;Alampur;24;473;3775;485900;Alampur;24;6;3	
511264;Shiholi Moti;24;473;3775;486000;Shiholi Moti;24;6;3	
511265;Mahudara;24;473;3775;486100;Mahudara;24;6;3	
511266;Isanpur Mota;24;473;3775;486200;Isanpur Mota;24;6;3	
511267;Chiloda (Dabhoda);24;473;3775;486300;Chiloda;24;6;3	
511268;Dantali;24;473;3775;486700;Dantali;24;6;3	
511269;Prantiya;24;473;3775;487100;Prantiya;24;6;3	
511270;Magodi;24;473;3775;487200;Magodi;24;6;3	
511271;Vadodara;24;473;3775;487300;Vadodara;24;6;3	
511272;Dabhoda;24;473;3775;487400;Dabhoda;24;6;3	
511273;Lavarpur;24;473;3775;487500;Lavarpur;24;6;3	
511274;Shahpur;24;473;3775;487600;Shahpur;24;6;3	
511275;Khoraj;24;473;3775;488000;Khoraj;24;6;3	
511276;Ratanpur;24;473;3775;488400;Ratanpur;24;6;3	
511277;Pirojpur;24;473;3775;488500;Pirojpur;24;6;3	
511278;Vankanerda;24;473;3775;488600;Vankanerda;24;6;3	
511279;Galudan;24;473;3775;488700;Galudan;24;6;3	
511280;Sonarda;24;473;3775;488800;Sonarda;24;6;3	
511281;Vira Talavdi;24;473;3775;488900;Vira Talavdi;24;6;3	
511282;Valad;24;473;3775;489000;Valad;24;6;3	
511283;Limbadia;24;473;3775;489800;Limbadia;24;6;3	
511284;Medra;24;473;3775;490000;Medra;24;6;3	
511285;Vavol (CT);24;473;3775;485800;Vavol;24;6;3	
511286;Palaj (CT);24;473;3775;486400;Palaj;24;6;3	
511287;Adalaj (CT);24;473;3775;40606000;Adalaj (CT);24;6;3	
511288;Bhat (CT);24;473;3775;489700;Bhat;24;6;3	
511289;Chiloda (Naroda) (CT);24;473;3775;40609000;Chiloda(Naroda) (CT);24;6;3	
511290;Amiyapur (OG);24;473;3775;;;24;6;3	
511291;Kolvada (OG);24;473;3775;484500;Kolvada;24;6;3	
511292;Shertha (OG);24;473;3775;485600;Shertha;24;6;3	
511293;Unvarsad (OG);24;473;3775;485700;Unvarsad;24;6;3	
511294;Vasana Hadmatia (OG);24;473;3775;486500;Vasana Hadmatia;24;6;3	
511295;Tarapur (OG);24;473;3775;486600;Tarapur;24;6;3	
511296;Jamiyatpur (OG);24;473;3775;486800;Jamiyatpur;24;6;3	
511297;Sargasan (OG);24;473;3775;486900;Sargasan;24;6;3	
511298;Randesan (OG);24;473;3775;487700;Randesan;24;6;3	
511299;Kudasan (OG);24;473;3775;487800;Kudasan;24;6;3	
511300;Por (OG);24;473;3775;487900;Por;24;6;3	
511301;Ambapur (OG);24;473;3775;488100;Ambapur;24;6;3	
511302;Koba (OG);24;473;3775;488200;Koba;24;6;3	
511303;Raysan (OG);24;473;3775;488300;Raysan;24;6;3	
511304;Karai (OG);24;473;3775;489100;Karai;24;6;3	
511305;Nabhoi (OG);24;473;3775;489200;Nabhoi;24;6;3	
511306;Sugad (OG);24;473;3775;489300;Sugad;24;6;3	
511307;Zundal (OG);24;473;3775;489500;Zundal;24;6;3	
511308;Koteshwar (OG);24;473;3775;489600;Koteshwar;24;6;3	
511309;Ranasan (OG);24;473;3775;489900;Ranasan;24;6;3	
511310;Raipur (OG);24;473;3775;490100;Raipur;24;6;3	
511311;Ottampur;24;473;3776;490200;Ottampur;24;6;4	
511312;Chekhlapagi;24;473;3776;490300;Chekhlapagi;24;6;4	
511313;Babra;24;473;3776;490400;Babra;24;6;4	
511314;Udan;24;473;3776;490500;Udan;24;6;4	
511315;Patna Kuva;24;473;3776;490600;Patna Kuva;24;6;4	
511316;Kantharpur;24;473;3776;490700;Kantharpur;24;6;4	
511317;Vasana Chaudhary;24;473;3776;490800;Vasana Chaudhary;24;6;4	
511318;Halisa;24;473;3776;490900;Halisa;24;6;4	
511319;Bilamana;24;473;3776;491000;Bilamana;24;6;4	
511320;Nana Jalundra;24;473;3776;491100;Nana Jalundra;24;6;4	
511321;Navanagar;24;473;3776;491200;Navanagar;24;6;4	
511322;Bhadroda;24;473;3776;491300;Bhadroda;24;6;4	
511323;Dod;24;473;3776;491400;Dod;24;6;4	
511324;Vadod;24;473;3776;491500;Vadod;24;6;4	
511325;Machhang Nani ;24;473;3776;491600;Nani Machhang;24;6;4	
511326;Machhang Moti ;24;473;3776;491700;Moti Machhang;24;6;4	
511327;Mirjapur;24;473;3776;491800;Mirjapur;24;6;4	
511328;Rakhiyal;24;473;3776;491900;Rakhiyal;24;6;4	
511329;Badpur;24;473;3776;492000;Badpur;24;6;4	
511330;Dharisana;24;473;3776;492100;Dharisana;24;6;4	
511331;Vadvasa;24;473;3776;492200;Vadvasa;24;6;4	
511332;Sanoda;24;473;3776;492300;Sanoda;24;6;4	
511333;Salki;24;473;3776;492400;Salki;24;6;4	
511334;Vardhana Muvada;24;473;3776;492500;Vardhana Muvada;24;6;4	
511335;Anguthala;24;473;3776;492600;Anguthala;24;6;4	
511336;Jaliyano Math;24;473;3776;492700;Jaliyano Math;24;6;4	
511337;Sagdalpur;24;473;3776;492800;Sagdalpur;24;6;4	
511338;Sametri;24;473;3776;492900;Sametri;24;6;4	
511339;Sahebji Na Muvada;24;473;3776;493000;Sahebji Na Muvada;24;6;4	
511340;Piplaj;24;473;3776;493100;Piplaj;24;6;4	
