village_code_2011;village_name_2011;state_code_2011;district_code_2011;sub_district_code_2011;village_code_2001;village_name_2001;state_code_2001;district_code_2001;sub_district_code_2001
615090;Kuppagodu;29;574;5554;2459900;Kuppagodu;29;23;2
615091;Kogodu;29;574;5554;2460000;Kogodu;29;23;2
615092;Shiragura;29;574;5554;2460100;Shiragura;29;23;2
615093;Bakkaravalli;29;574;5554;2460200;Bakkaravalli;29;23;2
615094;Malasavara;29;574;5554;2460300;Malasavara;29;23;2
615095;Kanahalli;29;574;5554;2460400;Kanahalli;29;23;2
615096;Umbalagodu;29;574;5554;2460500;Umbalagodu;29;23;2
615097;Baladakallu;29;574;5554;2460600;Baladakallu;29;23;2
615098;Murahalli;29;574;5554;2460700;Murahalli;29;23;2
615099;Thumbadevanahalli;29;574;5554;2460800;Thumbadevanahalli;29;23;2
615100;Hosahalli;29;574;5554;2460900;Hosahalli;29;23;2
615101;Goravanahalli;29;574;5554;2461000;Goravanahalli;29;23;2
615102;Narvey;29;574;5554;2461100;Narvey;29;23;2
615103;Sulagalale;29;574;5554;2461200;Sulagalale;29;23;2
615104;Narvepete;29;574;5554;2461300;Narvepete;29;23;2
615105;Uddamanahalli;29;574;5554;2461400;Uddamanahalli;29;23;2
615106;Koralagadde;29;574;5554;2461500;Koralagadde;29;23;2
615107;Heggadde;29;574;5554;2461600;Heggadde;29;23;2
615108;Byadane;29;574;5554;2461700;Byadane;29;23;2
615109;Hosamane;29;574;5554;2461800;Hosamane;29;23;2
615110;Vatehalli;29;574;5554;2461900;Vatehalli;29;23;2
615111;Balaguli;29;574;5554;2462000;Balaguli;29;23;2
615112;Utholalu;29;574;5554;2462100;Utholalu;29;23;2
615113;Nandagodanahalli;29;574;5554;2462200;Nandagodanahalli;29;23;2
615114;Madenahalli;29;574;5554;2462300;Madenahalli;29;23;2
615115;Gurgihalli;29;574;5554;2462400;Gurgihalli;29;23;2
615116;Doddasalavara;29;574;5554;2462500;Doddasalavara;29;23;2
615117;Chikkasalavara;29;574;5554;2462600;Chikkasalavara;29;23;2
615118;Bommenahalli;29;574;5554;2462700;Bommenahalli;29;23;2
615119;Hirihasade;29;574;5554;2462800;Hirihasade;29;23;2
615120;Hanjihalli;29;574;5554;2462900;Hanjihalli;29;23;2
615121;Naganhalli;29;574;5554;2463000;Naganhalli;29;23;2
615122;Mathihalli;29;574;5554;2463100;Mathihalli;29;23;2
615123;Bellotte;29;574;5554;2463200;Bellotte;29;23;2
615124;Menasinamane;29;574;5554;2463300;Menasinamane;29;23;2
615125;Tholalu;29;574;5554;2463400;Tholalu;29;23;2
615126;Haralakatte;29;574;5554;2463500;Haralakatte;29;23;2
615127;Navilahalli;29;574;5554;2463600;Navilahalli;29;23;2
615128;Alur;29;574;5554;2463700;Alur;29;23;2
615129;Konerlu;29;574;5554;2463800;Konerlu;29;23;2
615130;Mailahalli;29;574;5554;2463900;Mailahalli;29;23;2
615131;Sullakki;29;574;5554;2464000;Sullakki;29;23;2
615132;Kandavara;29;574;5554;2464100;Kandavara;29;23;2
615133;Boovanahalli;29;574;5554;2464200;Boovanahalli;29;23;2
615134;Shettihalli;29;574;5554;2464300;Shettihalli;29;23;2
615135;Echala Halli;29;574;5554;2464400;Echala Halli;29;23;2
615136;Gangavara;29;574;5554;2464500;Gangavara;29;23;2
615137;Chikkahasade;29;574;5554;2464600;Chikkahasade;29;23;2
615138;Kanaguppe;29;574;5554;2464700;Kanaguppe;29;23;2
615139;Anughatta;29;574;5554;2464800;Anughatta;29;23;2
615140;Dolanamane;29;574;5554;2464900;Dolanamane;29;23;2
615141;Kittavara;29;574;5554;2465000;Kittavara;29;23;2
615142;Adagunchanahalli;29;574;5554;2465100;Adagunchanahalli;29;23;2
615143;Malahalli;29;574;5554;2465200;Malahalli;29;23;2
615144;Arehalli;29;574;5554;2465300;Arehalli;29;23;2
615145;Heggadihalli;29;574;5554;2465400;Heggadihalli;29;23;2
615146;Hirigarje;29;574;5554;2465500;Hirigarje;29;23;2
615147;Lingapura;29;574;5554;2465600;Lingapura;29;23;2
615148;Kadegarje;29;574;5554;2465700;Kadegarje;29;23;2
615149;Mallapura;29;574;5554;2465800;Mallapura;29;23;2
615150;Hulukodu;29;574;5554;2465900;Hulukodu;29;23;2
615151;Ballavara;29;574;5554;2466000;Ballavara;29;23;2
615152;Muddanahalli;29;574;5554;2466100;Muddanahalli;29;23;2
615153;Bilagavalli;29;574;5554;2466200;Bilagavalli;29;23;2
615154;Surukodu;29;574;5554;2466300;Surukodu;29;23;2
615155;Thalagodu;29;574;5554;2466400;Thalagodu;29;23;2
615156;Marur;29;574;5554;2466500;Marur;29;23;2
615157;Chataki;29;574;5554;2466600;Chataki;29;23;2
615158;Gendehalli;29;574;5554;2466700;Gendehalli;29;23;2
615159;Kumbarahalli;29;574;5554;2466800;Kumbarahalli;29;23;2
615160;Mandalamane;29;574;5554;2466900;Mandalamane;29;23;2
615161;Nidagodu (A.C.);29;574;5554;2467000;Nidagodu (A.C.);29;23;2
615162;Kalleri;29;574;5554;2467100;Kalleri;29;23;2
615163;Angajanahalli;29;574;5554;2467200;Angajanahalli;29;23;2
615164;Magehalli;29;574;5554;2467300;Magehalli;29;23;2
615165;Madagodu;29;574;5554;2467400;Madagodu;29;23;2
615166;H. Hosahalli;29;574;5554;2467500;H. Hosahalli;29;23;2
615167;Kudumanahalli;29;574;5554;2467600;Kudumanahalli;29;23;2
615168;Bindenahalli;29;574;5554;2467700;Bindenahalli;29;23;2
615169;Biranagodu;29;574;5554;2467800;Biranagodu;29;23;2
615170;Balaguppe;29;574;5554;2467900;Balaguppe;29;23;2
615171;Aduvalli;29;574;5554;2468000;Aduvalli;29;23;2
615172;Byadra Somanahalli;29;574;5554;2468100;Byadra Somanahalli;29;23;2
615173;Kallahalli;29;574;5554;2468200;Kallahalli;29;23;2
615174;Aggadalu;29;574;5554;2468300;Aggadalu;29;23;2
615175;Singapura;29;574;5554;2468400;Singapura;29;23;2
615176;Devalapura;29;574;5554;2468500;Devalapura;29;23;2
615177;Iravalli;29;574;5554;2468600;Iravalli;29;23;2
615178;Vaginakere;29;574;5554;2468700;Vaginakere;29;23;2
615179;Agasaravalli;29;574;5554;2468800;Agasaravalli;29;23;2
615180;I. Hunsekere;29;574;5554;2468900;I. Hunsekere;29;23;2
615181;Govinahalli;29;574;5554;2469000;Govinahalli;29;23;2
615182;Mundaghatta;29;574;5554;2469100;Mundaghatta;29;23;2
615183;Kabbinamane;29;574;5554;2469200;Kabbinamane;29;23;2
615184;Bommadihalli;29;574;5554;2469300;Bommadihalli;29;23;2
615185;Chikkamedur;29;574;5554;2469400;Chikkamedur;29;23;2
615186;Sugalur;29;574;5554;2469500;Sugalur;29;23;2
615187;Gabbalagodu;29;574;5554;2469600;Gabbalagodu;29;23;2
615188;Benninamane;29;574;5554;2469700;Benninamane;29;23;2
615189;Karikihalli;29;574;5554;2469800;Karikihalli;29;23;2
615190;Melanahalli;29;574;5554;2469900;Melanahalli;29;23;2
615191;Ballur;29;574;5554;2470000;Ballur;29;23;2
615192;Hosahalli;29;574;5554;2470100;Hosahalli;29;23;2
615193;Chinnenahalli;29;574;5554;2470200;Chinnenahalli;29;23;2
615194;Nidagodu;29;574;5554;2470300;Nidagodu;29;23;2
615195;Gotravalli;29;574;5554;2470400;Gotravalli;29;23;2
615196;Surapura;29;574;5554;2470500;Surapura;29;23;2
615197;Doddamedur;29;574;5554;2470600;Doddamedur;29;23;2
615198;Shanuboganahalli;29;574;5554;2470700;Shanuboganahalli;29;23;2
615199;Yamasandi;29;574;5554;2470800;Yamasandi;29;23;2
615200;Kudlur;29;574;5554;2470900;Kudlur;29;23;2
615201;N. Hosahalli;29;574;5554;2471000;N. Hosahalli;29;23;2
615202;Bennur;29;574;5554;2471100;Bennur;29;23;2
615203;Kelahalli;29;574;5554;2471200;Kelahalli;29;23;2
615204;Hanumidi;29;574;5554;2471300;Hanumidi;29;23;2
615205;Narayanapur;29;574;5554;2471400;Narayanapur;29;23;2
615206;Siraghatta;29;574;5554;2471500;Siraghatta;29;23;2
615207;Kodanahalli;29;574;5554;2471600;Kodanahalli;29;23;2
615208;Karagada;29;574;5554;2471700;Karagada;29;23;2
615209;Yakkasettihalli;29;574;5554;2471800;Yakkasettihalli;29;23;2
615210;Channapura;29;574;5554;2471900;Channapura;29;23;2
615211;Hanike;29;574;5554;2472000;Hanike;29;23;2
615212;Shettigere;29;574;5554;2472100;Shettigere;29;23;2
615213;Malenahalli;29;574;5554;2472200;Malenahalli;29;23;2
615214;Gollenahalli;29;574;5554;2472300;Gollenahalli;29;23;2
615215;Honnenahalli Kaval;29;574;5554;2472400;Honnenahalli Kaval;29;23;2
615216;Honnenahalli;29;574;5554;2472500;Honnenahalli;29;23;2
615217;Shettihalli;29;574;5554;2472600;Shettihalli;29;23;2
615218;Somshettihalli;29;574;5554;2472700;Somshettihalli;29;23;2
615219;Doddabyadigere;29;574;5554;2472800;Doddabyadigere;29;23;2
615220;Muthuganne;29;574;5554;2472900;Muthuganne;29;23;2
615221;Koratikere;29;574;5554;2473000;Koratikere;29;23;2
615222;Kanaikanahalli;29;574;5554;2473100;Kanaikanahalli;29;23;2
615223;Machanaikanahalli;29;574;5554;2473200;Machanaikanahalli;29;23;2
615224;Danikanahalli;29;574;5554;2473300;Danikanahalli;29;23;2
615225;Chikkabyadigere;29;574;5554;2473400;Chikkabyadigere;29;23;2
615226;Attalgere;29;574;5554;2473500;Attalgere;29;23;2
615227;Bantenahalli;29;574;5554;2473600;Bantenahalli;29;23;2
615228;Rayapura;29;574;5554;2473700;Rayapura;29;23;2
615229;Bitravalli;29;574;5554;2473800;Bitravalli;29;23;2
615230;Utpatanahalli;29;574;5554;2473900;Utpatanahalli;29;23;2
615231;Kerlur;29;574;5554;2474000;Kerlur;29;23;2
615232;Lakshmipura;29;574;5554;2474100;Lakshmipura;29;23;2
615233;Channapura;29;574;5554;2474200;Channapura;29;23;2
615234;Mavinakere;29;574;5554;2474300;Mavinakere;29;23;2
615235;Nittor;29;574;5554;2474400;Nittor;29;23;2
615236;Kachihalli;29;574;5554;2474500;Kachihalli;29;23;2
615237;Chammadevanahalli;29;574;5554;2474600;Chammadevanahalli;29;23;2
615238;Sanyasihalli;29;574;5554;2474700;Sanyasihalli;29;23;2
615239;Mallapura;29;574;5554;2474800;Mallapura;29;23;2
615240;Prasadihalli;29;574;5554;2474900;Prasadihalli;29;23;2
615241;Hirikole;29;574;5554;2475000;Hirikole;29;23;2
615242;Chikkole;29;574;5554;2475100;Chikkole;29;23;2
615243;Ranaghatta;29;574;5554;2475200;Ranaghatta;29;23;2
615244;Nettekere;29;574;5554;2475300;Nettekere;29;23;2
615245;Surapura;29;574;5554;2475400;Surapura;29;23;2
615246;Mudigere;29;574;5554;2475500;Mudigere;29;23;2
615247;Sompura;29;574;5554;2475600;Sompura;29;23;2
615248;M. Hunsekere;29;574;5554;2475700;M. Hunsekere;29;23;2
615249;Geddalahalli;29;574;5554;2475800;Geddalahalli;29;23;2
615250;Hebbalu;29;574;5554;2475900;Hebbalu;29;23;2
615251;Thimmanahalli;29;574;5554;2476000;Thimmanahalli;29;23;2
615252;Jogihalli;29;574;5554;2476100;Jogihalli;29;23;2
615253;Hakkihalli;29;574;5554;2476200;Hakkihalli;29;23;2
615254;Hullenahalli;29;574;5554;2476300;Hullenahalli;29;23;2
615255;Appagodanahalli;29;574;5554;2476400;Appagodanahalli;29;23;2
615256;Kallusettihalli;29;574;5554;2476500;Kallusettihalli;29;23;2
615257;Kallahalli Kaval;29;574;5554;2476600;Kallahalli Kaval;29;23;2
615258;Kallahalli Kaval (A.M.);29;574;5554;2476700;Kallahalli Kaval (A.M.);29;23;2
615259;Kallahalli;29;574;5554;2476800;Kallahalli;29;23;2
615260;Shivaladahalli;29;574;5554;2476900;Shivaladahalli;29;23;2
615261;Channenahalli;29;574;5554;2477000;Channenahalli;29;23;2
615262;Veeradevanahalli;29;574;5554;2477100;Veeradevanahalli;29;23;2
615263;Chikkanahalli;29;574;5554;2477200;Chikkanahalli;29;23;2
615264;Cheelanaikanahalli;29;574;5554;2477300;Cheelanaikanahalli;29;23;2
615265;Jodi Thippanahalli;29;574;5554;2477400;Jodi Thippanahalli;29;23;2
615266;Rajanasiriyur;29;574;5554;2477500;Rajanasiriyur;29;23;2
615267;Karikattehalli;29;574;5554;2477600;Karikattehalli;29;23;2
615268;Mayagowdanahalli;29;574;5554;2477700;Mayagowdanahalli;29;23;2
615269;Somapura;29;574;5554;2477800;Somapura;29;23;2
615270;Jodi Sanenahalli;29;574;5554;2477900;Jodi Sanenahalli;29;23;2
615271;Huvenahalli;29;574;5554;2478000;Huvenahalli;29;23;2
615272;Motihalli;29;574;5554;2478100;Motihalli;29;23;2
615273;Halebeedu;29;574;5554;2478200;Halebeedu;29;23;2
615274;Kattesomenahalli;29;574;5554;2478300;Kattesomenahalli;29;23;2
615275;Ponnathapura;29;574;5554;2478400;Ponnathapura;29;23;2
615276;Kyathalapura;29;574;5554;2478500;Kyathalapura;29;23;2
615277;Chikkammanahalli;29;574;5554;2478600;Chikkammanahalli;29;23;2
615278;Yalahanka;29;574;5554;2478700;Yalahanka;29;23;2
615279;Mallikarjunapura;29;574;5554;2478800;Mallikarjunapura;29;23;2
615280;Devihalli;29;574;5554;2478900;Devihalli;29;23;2
615281;Siddapura;29;574;5554;2479000;Siddapura;29;23;2
615282;Hulikere;29;574;5554;2479100;Hulikere;29;23;2
615283;Kodihalli;29;574;5554;2479200;Kodihalli;29;23;2
615284;Kallibore Kaval;29;574;5554;2479300;Kallibore Kaval;29;23;2
615285;Chatchatnahalli;29;574;5554;2479400;Chatchatnahalli;29;23;2
615286;Gonisomenahalli;29;574;5554;2479500;Gonisomenahalli;29;23;2
615287;Rajagere;29;574;5554;2479600;Rajagere;29;23;2
615288;Girikallahalli;29;574;5554;2479700;Girikallahalli;29;23;2
615289;Harubihalli;29;574;5554;2479800;Harubihalli;29;23;2
615290;Vaddarahalli;29;574;5554;2479900;Vaddarahalli;29;23;2
615291;Komaranahalli;29;574;5554;2480000;Komaranahalli;29;23;2
615292;Thattehalli;29;574;5554;2480100;Thattehalli;29;23;2
615293;Ghattadahalli;29;574;5554;2480200;Ghattadahalli;29;23;2
615294;Mathighatta;29;574;5554;2480300;Mathighatta;29;23;2
615295;Shivanenahalli;29;574;5554;2480400;Shivanenahalli;29;23;2
615296;Jogihalli;29;574;5554;2480500;Jogihalli;29;23;2
615297;Suranaikanahalli;29;574;5554;2480600;Suranaikanahalli;29;23;2
615298;Athigudda Kaval;29;574;5554;2480700;Athigudda Kaval;29;23;2
615299;Hirihalli;29;574;5554;2480800;Hirihalli;29;23;2
615300;Maranahalli;29;574;5554;2480900;Maranahalli;29;23;2
615301;Kodihalli;29;574;5554;2481000;Kodihalli;29;23;2
615302;Kondli;29;574;5554;2481100;Kondli;29;23;2
615303;Kabbigarahalli;29;574;5554;2481200;Kabbigarahalli;29;23;2
615304;Minuganahalli;29;574;5554;2481300;Minuganahalli;29;23;2
615305;Appihalli;29;574;5554;2481400;Appihalli;29;23;2
615306;Kanakenahalli;29;574;5554;2481500;Kanakenahalli;29;23;2
615307;Chatnahalli;29;574;5554;2481600;Chatnahalli;29;23;2
615308;Balehalli;29;574;5554;2481700;Balehalli;29;23;2
615309;Hosahalli;29;574;5554;2481800;Hosahalli;29;23;2
615310;Gangur;29;574;5554;2481900;Gangur;29;23;2
615311;Sanenahalli;29;574;5554;2482000;Sanenahalli;29;23;2
615312;Idahalla Kaval;29;574;5554;2482100;Idahalla Kaval;29;23;2
615313;Hadlagere;29;574;5554;2482200;Hadlagere;29;23;2
615314; Hosahalli;29;574;5554;2482300; Hosahalli;29;23;2
615315;Thimmanahalli;29;574;5554;2482400;Thimmanahalli;29;23;2
615316;Laxmipura;29;574;5554;2482500;Laxmipura;29;23;2
615317;Ramenahalli;29;574;5554;2482600;Ramenahalli;29;23;2
615318;Ibbedu;29;574;5554;2482700;Ibbedu;29;23;2
615319;Ibbedu Hosahalli;29;574;5554;2482800;Ibbedu Hosahalli;29;23;2
615320;Somenahalli;29;574;5554;2482900;Somenahalli;29;23;2
615321;Ammanagudi Kaval;29;574;5554;2483000;Ammanagudi Kaval;29;23;2
615322;Ajjenahalli;29;574;5554;2483100;Ajjenahalli;29;23;2
615323;Thendekere Jodi;29;574;5554;2483200;Thendekere Jodi;29;23;2
615324;Ballenahalli;29;574;5554;2483300;Ballenahalli;29;23;2
615325;Chilkur;29;574;5554;2483400;Chilkur;29;23;2
615326;Honnenahalli;29;574;5554;2483500;Honnenahalli;29;23;2
615327;Kallusettihalli;29;574;5554;2483600;Kallusettihalli;29;23;2
615328;Harohalli;29;574;5554;2483700;Harohalli;29;23;2
615329;Pura;29;574;5554;2483800;Pura;29;23;2
615330;Chomanahalli;29;574;5554;2483900;Chomanahalli;29;23;2
615331;Thattegere;29;574;5554;2484000;Thattegere;29;23;2
615332;Konaikanahalli Jodi;29;574;5554;2484100;Konaikanahalli Jodi;29;23;2
615333;Gorur;29;574;5554;2484200;Gorur;29;23;2
615334;Mugalihalli;29;574;5554;2484300;Mugalihalli;29;23;2
615335;Andale;29;574;5554;2484400;Andale;29;23;2
615336;Ramachandrapura;29;574;5554;2484500;Ramachandrapura;29;23;2
615337;Veerapura;29;574;5554;2484600;Veerapura;29;23;2
615338;Shivayogipura;29;574;5554;2484700;Shivayogipura;29;23;2
615339;Handralu;29;574;5554;2484800;Handralu;29;23;2
615340;Hiruguppe;29;574;5554;2484900;Hiruguppe;29;23;2
615341;Hanike;29;574;5554;2485000;Hanike;29;23;2
615342;Thendegere;29;574;5554;2485100;Thendegere;29;23;2
615343;Bommenahalli;29;574;5554;2485200;Bommenahalli;29;23;2
615344;Hulugundi;29;574;5554;2485300;Hulugundi;29;23;2
615345;Halthore;29;574;5554;2485400;Halthore;29;23;2
615346;Keshavapura;29;574;5554;2485500;Keshavapura;29;23;2
615347;Madihalli;29;574;5554;2485600;Madihalli;29;23;2
615348;Hagare;29;574;5554;2485700;Hagare;29;23;2
615349;Hagaremudibetta Kaval;29;574;5554;2485800;Hagaremudibetta Kaval;29;23;2
615350;Hagare Kaval;29;574;5554;2485900;Hagare Kaval;29;23;2
615351;Kalyanapura;29;574;5554;2486000;Kalyanapura;29;23;2
615352;Siddanahalli;29;574;5554;2486100;Siddanahalli;29;23;2
615353;Siddapura;29;574;5554;2486200;Siddapura;29;23;2
615354;Panditanahalli;29;574;5554;2486300;Panditanahalli;29;23;2
615355;Mallapura;29;574;5554;2486400;Mallapura;29;23;2
615356;Savasihalli;29;574;5554;2486500;Savasihalli;29;23;2
615357;Holabagere;29;574;5554;2486600;Holabagere;29;23;2
615358;Angadihalli;29;574;5554;2486700;Angadihalli;29;23;2
615359;Basavapura;29;574;5554;2486800;Basavapura;29;23;2
615360;Mulenahalli;29;574;5554;2486900;Mulenahalli;29;23;2
615361;Suledevarahalli;29;574;5554;2487000;Suledevarahalli;29;23;2
615362;Bettadalur;29;574;5554;2487100;Bettadalur;29;23;2
615363;Adavibantenahalli;29;574;5554;2487200;Adavibantenahalli;29;23;2
615364;Shivapura Kaval;29;574;5554;2487300;Shivapura Kaval;29;23;2
615365;Shivapura;29;574;5554;2487400;Shivapura;29;23;2
615366;Devarahalli;29;574;5554;2487500;Devarahalli;29;23;2
615367;Aladahalli;29;574;5554;2487600;Aladahalli;29;23;2
615368;Kodihalli;29;574;5554;2487700;Kodihalli;29;23;2
615369;Mayagodanahalli;29;574;5554;2487800;Mayagodanahalli;29;23;2
615370;Illenahalli;29;574;5554;2487900;Illenahalli;29;23;2
615371;Kyathanakere;29;574;5554;2488000;Kyathanakere;29;23;2
615372;Dasagodanahalli;29;574;5554;2488100;Dasagodanahalli;29;23;2
615373;Umadevihalli;29;574;5554;2488200;Umadevihalli;29;23;2
615374;Thirumalanahalli;29;574;5554;2488300;Thirumalanahalli;29;23;2
615375;Kashipura;29;574;5554;2488400;Kashipura;29;23;2
615376;Ichenahalli;29;574;5554;2488500;Ichenahalli;29;23;2
615377;Adagooru;29;574;5554;2488600;Adagooru;29;23;2
615378;Kumarihalli;29;574;5554;2488700;Kumarihalli;29;23;2
615379;Ramadevarahalli Kaval;29;574;5554;2488800;Ramadevarahalli Kaval;29;23;2
615380;Mallavalli;29;574;5554;2488900;Mallavalli;29;23;2
615381;Kowri;29;574;5554;2489000;Kowri;29;23;2
615382;Kushavara;29;574;5554;2489100;Kushavara;29;23;2
615383;Kiragadalu;29;574;5554;2489200;Kiragadalu;29;23;2
615384;Mugalihalli;29;574;5554;2489300;Mugalihalli;29;23;2
615385;Thagare;29;574;5554;2489400;Thagare;29;23;2
615386;Kogilamane;29;574;5554;2489500;Kogilamane;29;23;2
615387;Bommadihalli;29;574;5554;2489600;Bommadihalli;29;23;2
615388;Chowdanahalli;29;574;5554;2489700;Chowdanahalli;29;23;2
615389;Mogasavara;29;574;5554;2489800;Mogasavara;29;23;2
615390;Malliganur;29;574;5554;2489900;Malliganur;29;23;2
615391;Chandapura;29;574;5554;2490000;Chandapura;29;23;2
615392;Bakravalli;29;574;5554;2490100;Bakravalli;29;23;2
615393;Karadagodu;29;574;5554;2490200;Karadagodu;29;23;2
615394;Chokanahalli;29;574;5554;2490300;Chokanahalli;29;23;2
615395;Challenahalli ;29;574;5554;2490400;Challenahalli;29;23;2
615396;Baliganahalli;29;574;5554;2490500;Baliganahalli;29;23;2
615397;Jagaboranahalli;29;574;5554;2490600;Jagaboranahalli;29;23;2
615398;Ginnanamane;29;574;5554;2490700;Ginnanamane;29;23;2
615399;Honnemane;29;574;5554;2490800;Honnemane;29;23;2
615400;Nidumanahalli;29;574;5554;2490900;Nidumanahalli;29;23;2
615401;Bikkodu;29;574;5554;2491000;Bikkodu;29;23;2
615402;Huskur;29;574;5554;2491100;Huskur;29;23;2
615403;Arekaravalli;29;574;5554;2491200;Arekaravalli;29;23;2
615404;Venktipete;29;574;5554;2491300;Venktipete;29;23;2
615405;Moovala;29;574;5554;2491400;Moovala;29;23;2
615406;Mathavara;29;574;5554;2491500;Mathavara;29;23;2
615407;Kalanamata;29;574;5554;2491600;Kalanamata;29;23;2
615408;Chikkabiccodu;29;574;5554;2491700;Chikkabiccodu;29;23;2
615409;Somanahalli;29;574;5554;2491800;Somanahalli;29;23;2
615410;Bandahalli;29;574;5554;2491900;Bandahalli;29;23;2
615411;Kodaganahalli;29;574;5554;2492000;Kodaganahalli;29;23;2
615412;Lakkunda;29;574;5554;2492100;Lakkunda;29;23;2
615413;Irakaravalli;29;574;5554;2492200;Irakaravalli;29;23;2
615414;Ankihalli;29;574;5554;2492300;Ankihalli;29;23;2
615415;Gummanahalli;29;574;5554;2492400;Gummanahalli;29;23;2
615416;Heddaravalli;29;574;5554;2492500;Heddaravalli;29;23;2
615417;Shingaravalli;29;574;5554;2492600;Shingaravalli;29;23;2
615418;Hirivate;29;574;5554;2492700;Hirivate;29;23;2
615419;Holalu;29;574;5554;2492800;Holalu;29;23;2
615420;Mahala;29;574;5554;2492900;Mahala;29;23;2
615421;Hosahalli;29;574;5554;2493000;Hosahalli;29;23;2
615422;Pura;29;574;5554;2493100;Pura;29;23;2
615423;Chatnahalli;29;574;5554;2493200;Chatnahalli;29;23;2
615424;Honnavalli;29;574;5554;2493300;Honnavalli;29;23;2
615425;Neelanahalli;29;574;5554;2493400;Neelanahalli;29;23;2
615426;Mudlagere;29;574;5554;2493500;Mudlagere;29;23;2
615427;Kesagodu;29;574;5554;2493600;Kesagodu;29;23;2
615428;Vaderahalli;29;574;5554;2493700;Vaderahalli;29;23;2
615429;Kerlur;29;574;5554;2493800;Kerlur;29;23;2
615430;Bolenahalli;29;574;5554;2493900;Bolenahalli;29;23;2
615431;Lakkenahalli;29;574;5554;2494000;Lakkenahalli;29;23;2
615432;Kallahalli;29;574;5554;2494100;Kallahalli;29;23;2
615433;Rajanahalli;29;574;5554;2494200;Rajanahalli;29;23;2
615434;Hemmidaganahalli;29;574;5554;2494300;Hemmidaganahalli;29;23;2
615435;Intitholalu;29;574;5554;2494400;Intitholalu;29;23;2
615436;Kodihalli;29;574;5554;2494500;Kodihalli;29;23;2
615437;Madaghatta;29;574;5554;2494600;Madaghatta;29;23;2
615438;Bilaguli;29;574;5554;2494700;Bilaguli;29;23;2
615439;Malagere;29;574;5554;2494800;Malagere;29;23;2
615440;Chandanahalli;29;574;5554;2494900;Chandanahalli;29;23;2
615441;Andur;29;574;5554;2495000;Andur;29;23;2
615442;Yedehalli;29;574;5554;2495100;Yedehalli;29;23;2
615443;Danaikanahalli;29;574;5554;2495200;Danaikanahalli;29;23;2
615444;Mallarahosahalli;29;574;5554;2495300;Mallarahosahalli;29;23;2
615445;Paduvalalu;29;574;5554;2495400;Paduvalalu;29;23;2
615446;Krishnapura;29;574;5554;2495500;Krishnapura;29;23;2
615447;Jinigenahalli;29;574;5554;2495600;Jinigenahalli;29;23;2
615448;Madavalli;29;574;5554;2495700;Madavalli;29;23;2
615449;Doddihalli;29;574;5554;2495800;Doddihalli;29;23;2
615450;Doddaghatta;29;574;5555;2495900;Doddaghatta;29;23;3
615451;Athigudda Kaval;29;574;5555;2496000;Athigudda Kaval;29;23;3
615452;Javagal;29;574;5555;2496100;Javagal;29;23;3
615453;Dyamenahallai;29;574;5555;2496200;Dyamenahallai;29;23;3
615454;Boochenahalli Kaval;29;574;5555;2496300;Boochenahalli Kaval;29;23;3
615455;Guddenahalli;29;574;5555;2496400;Guddenahalli;29;23;3
615456;Kamenahalli;29;574;5555;2496500;Kamenahalli;29;23;3
615457;S.Kallahalli;29;574;5555;2496600;S.Kallahalli;29;23;3
615458;Sompura;29;574;5555;2496700;Sompura;29;23;3
615459;S.Diggenahalli;29;574;5555;2496800;S.Diggenahalli;29;23;3
615460;Savanthanahalli;29;574;5555;2496900;Savanthanahalli;29;23;3
615461;Nerlige;29;574;5555;2497000;Nerlige;29;23;3
615462;Thimmanahalli;29;574;5555;2497100;Thimmanahalli;29;23;3
615463;Maladevihalli;29;574;5555;2497200;Maladevihalli;29;23;3
615464;Sankihalli;29;574;5555;2497300;Sankihalli;29;23;3
615465;Mosale;29;574;5555;2497400;Mosale;29;23;3
615466;Neelagiri Kaval;29;574;5555;2497500;Neelagiri Kaval;29;23;3
615467;Kodihalli;29;574;5555;2497600;Kodihalli;29;23;3
615468;Dhananjayapura;29;574;5555;2497700;Dhananjayapura;29;23;3
615469;Bommagondanahalli;29;574;5555;2497800;Bommagondanahalli;29;23;3
615470;Gopagondanahalli;29;574;5555;2497900;Gopagondanahalli;29;23;3
615471;Linglapura;29;574;5555;2498000;Linglapura;29;23;3
615472;Bandur;29;574;5555;2498100;Bandur;29;23;3
615473;Handralu;29;574;5555;2498200;Handralu;29;23;3
615474;Devihalli;29;574;5555;2498300;Devihalli;29;23;3
615475;Undiganalu;29;574;5555;2498400;Undiganalu;29;23;3
615476;Chikkalinganahalli;29;574;5555;2498500;Chikkalinganahalli;29;23;3
615477;Nayakanakere;29;574;5555;2498600;Nayakanakere;29;23;3
615478;Vrundavanahalli;29;574;5555;2498700;Vrundavanahalli;29;23;3
615479;Kalyadi;29;574;5555;2498800;Kalyadi;29;23;3
615480;Halekalyadi;29;574;5555;2498900;Halekalyadi;29;23;3
615481;Singatagere;29;574;5555;2499000;Singatagere;29;23;3
615482;K.Diggenahalli;29;574;5555;2499100;K.Diggenahalli;29;23;3
615483;Deshani;29;574;5555;2499200;Deshani;29;23;3
615484;Kurubarahalli;29;574;5555;2499300;Kurubarahalli;29;23;3
615485;Kenganahalli;29;574;5555;2499400;Kenganahalli;29;23;3
615486;Thirupathihalli;29;574;5555;2499500;Thirupathihalli;29;23;3
