village_code_2011,village_name_2011,state_code_2011,district_code_2011,sub_district_code_2011,village_code_2001,village_name_2001,state_code_2001,district_code_2001,sub_district_code_2001,CEN_2001
389240,Tilagadia,21,376,2874,900900,Tilagadia,21,7,11,2107001100900900
389241,Tolakchuin,21,376,2874,901000,Tolakchuin,21,7,11,2107001100901000
389242,Nabedi,21,376,2874,901100,Nabedi,21,7,11,2107001100901100
389243,Tikayatpur,21,376,2874,901200,Tikayatpur,21,7,11,2107001100901200
389244,Bangan,21,376,2874,901300,Bangan,21,7,11,2107001100901300
389245,Pariakuli,21,376,2874,901400,Pariakuli,21,7,11,2107001100901400
389246,Tamkiasul,21,376,2874,901500,Tamkiasul,21,7,11,2107001100901500
389247,Balimunduli,21,376,2874,901600,Balimunduli,21,7,11,2107001100901600
389248,Koliana,21,376,2874,901700,Koliana,21,7,11,2107001100901700
389249,Kamta,21,376,2874,901800,Kamta,21,7,11,2107001100901800
389250,Titiri,21,376,2874,901900,Titiri,21,7,11,2107001100901900
389251,Pratappur,21,376,2874,902000,Pratappur,21,7,11,2107001100902000
389252,Sukhuapara,21,376,2874,902100,Sukhuapara,21,7,11,2107001100902100
389253,Sarpankha,21,376,2874,902200,Sarpankha,21,7,11,2107001100902200
389254,Patihinja,21,376,2874,902300,Patihinja,21,7,11,2107001100902300
389255,Binjhabani,21,376,2874,902400,Binjhabani,21,7,11,2107001100902400
389256,Kathruma,21,376,2874,902500,Kathruma,21,7,11,2107001100902500
389257,Srichandanpur,21,376,2874,902600,Srichandanpur,21,7,11,2107001100902600
389258,Barudihi,21,376,2874,902700,Barudihi,21,7,11,2107001100902700
389259,Baidikotha,21,376,2874,902800,Baidikotha,21,7,11,2107001100902800
389260,Jhilidam,21,376,2874,902900,Jhilidam,21,7,11,2107001100902900
389261,Mundhabani,21,376,2874,903000,Mundhabani,21,7,11,2107001100903000
389262,Jagannathpur,21,376,2874,903100,Jagannathpur,21,7,11,2107001100903100
389263,Gendapokhari,21,376,2874,903200,Gendapokhari,21,7,11,2107001100903200
389264,Patharghera,21,376,2874,903300,Patharghera,21,7,11,2107001100903300
389265,Gidhibas,21,376,2874,903400,Gidhibas,21,7,11,2107001100903400
389266,Bhaduanuagan,21,376,2874,903500,Bhaduanuagan,21,7,11,2107001100903500
389267,Bhaduabeda,21,376,2874,903600,Bhaduabeda,21,7,11,2107001100903600
389268,Tiringidihi,21,376,2874,903700,Tiringidihi,21,7,11,2107001100903700
389269,Dantamusal,21,376,2874,903800,Dantamusal,21,7,11,2107001100903800
389270,Sanhaladiakandmachha,21,376,2874,903900,Sanhaladiakandmachha,21,7,11,2107001100903900
389271,Saragchhida,21,376,2874,904000,Saragchhida,21,7,11,2107001100904000
389272,Badnuagan,21,376,2874,904100,Badnuagan,21,7,11,2107001100904100
389273,Santangasul,21,376,2874,904200,Santangasul,21,7,11,2107001100904200
389274,Sanbhaliadiha,21,376,2874,904300,Sanbhaliadiha,21,7,11,2107001100904300
389275,Badbhaliadiha,21,376,2874,904400,Badbhaliadiha,21,7,11,2107001100904400
389276,Bhagabanpur,21,376,2874,904500,Bhagabanpur,21,7,11,2107001100904500
389277,Machhakandana,21,376,2874,904600,Machhakandana,21,7,11,2107001100904600
389278,Sauri,21,376,2874,904700,Sauri,21,7,11,2107001100904700
389279,Panijia,21,376,2874,904800,Panijia,21,7,11,2107001100904800
389280,Balarampur,21,376,2874,904900,Balarampur,21,7,11,2107001100904900
389281,Haldia,21,376,2874,905000,Haldia,21,7,11,2107001100905000
389282,Dumurdiha,21,376,2874,905100,Dumurdiha,21,7,11,2107001100905100
389283,Jampada,21,376,2874,905200,Jampada,21,7,11,2107001100905200
389284,Kusatalia,21,376,2874,905300,Kusatalia,21,7,11,2107001100905300
389285,Baiganbadia,21,376,2874,905400,Baiganbadia,21,7,11,2107001100905400
389286,Andhari,21,376,2874,905500,Andhari,21,7,11,2107001100905500
389287,Asanjoda,21,376,2874,905600,Asanjoda,21,7,11,2107001100905600
389288,Athagandi,21,376,2874,905700,Athagandi,21,7,11,2107001100905700
389289,kathsirsi,21,376,2874,905800,kathsirsi,21,7,11,2107001100905800
389290,Chandabilla,21,376,2874,905900,Chandabilla,21,7,11,2107001100905900
389291,Sarasbondha,21,376,2874,906000,Sarasbondha,21,7,11,2107001100906000
389292,Sanadarunia,21,376,2874,906100,Sanadarunia,21,7,11,2107001100906100
389293,Talabadia,21,376,2874,906200,Talabadia,21,7,11,2107001100906200
389294,Paikalidarunia,21,376,2874,906300,Paikalidarunia,21,7,11,2107001100906300
389295,Sagunapada,21,376,2874,906400,Sagunapada,21,7,11,2107001100906400
389296,Jambhirei,21,376,2874,906500,Jambhirei,21,7,11,2107001100906500
389297,Dubabania,21,376,2874,906600,Dubabania,21,7,11,2107001100906600
389298,Athakahania,21,376,2874,906700,Athakahania,21,7,11,2107001100906700
389299,Dangarsahi,21,376,2874,906800,Dangarsahi,21,7,11,2107001100906800
389300,Jamda,21,376,2874,906900,Jamda,21,7,11,2107001100906900
389301,Patiasimili,21,376,2874,907000,Patiasimili,21,7,11,2107001100907000
389302,Bhaunria,21,376,2874,907100,Bhaunria,21,7,11,2107001100907100
389303,Digariastia,21,376,2874,907200,Digariastia,21,7,11,2107001100907200
389304,Kuliapal,21,376,2874,907300,Kuliapal,21,7,11,2107001100907300
389305,Budhidahan,21,376,2874,907400,Budhidahan,21,7,11,2107001100907400
389306,haripalei,21,376,2874,907500,haripalei,21,7,11,2107001100907500
389307,Kanialoka,21,376,2874,907600,Kanialoka,21,7,11,2107001100907600
389308,Khukundia,21,376,2874,907700,Khukundia,21,7,11,2107001100907700
389309,Gaudroma,21,376,2874,907800,Gaudroma,21,7,11,2107001100907800
389310,Anlabani,21,376,2874,907900,Anlabani,21,7,11,2107001100907900
389311,Chirgunia,21,376,2874,908000,Chirgunia,21,7,11,2107001100908000
389312,Kamarpal,21,376,2874,908100,Kamarpal,21,7,11,2107001100908100
389313,Pokharia,21,376,2874,908200,Pokharia,21,7,11,2107001100908200
389314,Bhalubasa,21,376,2874,908300,Bhalubasa,21,7,11,2107001100908300
389315,Baliadahan,21,376,2874,908400,Baliadahan,21,7,11,2107001100908400
389316,Jhilribani,21,376,2874,908500,Jhilribani,21,7,11,2107001100908500
389317,Haldibani,21,376,2874,908600,Haldibani,21,7,11,2107001100908600
389318,Mudrajodi,21,376,2874,908700,Mudrajodi,21,7,11,2107001100908700
389319,Alubani,21,376,2874,908800,Alubani,21,7,11,2107001100908800
389320,Kitadihi,21,376,2874,908900,Kitadihi,21,7,11,2107001100908900
389321,Chadkata,21,376,2874,909000,Chadkata,21,7,11,2107001100909000
389322,Kalapathar,21,376,2874,909100,Kalapathar,21,7,11,2107001100909100
389323,Akarsila,21,376,2874,909200,Akarsila,21,7,11,2107001100909200
389324,Kathpal,21,376,2874,909300,Kathpal,21,7,11,2107001100909300
389325,Ghansaria,21,376,2874,909400,Ghansaria,21,7,11,2107001100909400
389326,Chanabadia,21,376,2874,909500,Chanabadia,21,7,11,2107001100909500
389327,Bishnupal,21,376,2874,909600,Bishnupal,21,7,11,2107001100909600
389328,Sanpalasia,21,376,2874,909700,Sanpalasia,21,7,11,2107001100909700
389329,Gobindapur,21,376,2874,909800,Gobindapur,21,7,11,2107001100909800
389330,Paikalisardiha,21,376,2874,909900,Paikalisardiha,21,7,11,2107001100909900
389331,Majhibhag,21,376,2874,910000,Majhibhag,21,7,11,2107001100910000
389332,Parulia,21,376,2874,910100,Parulia,21,7,11,2107001100910100
389333,Salbani,21,376,2874,910200,Salbani,21,7,11,2107001100910200
389334,Mangarajia,21,376,2874,910300,Mangarajia,21,7,11,2107001100910300
389335,Adasilibadhali,21,376,2874,910400,Adasilibadhali,21,7,11,2107001100910400
389336,Badhaladiakanda,21,376,2874,910500,Badhaladiakanda,21,7,11,2107001100910500
389337,Darunia,21,376,2874,910600,Darunia,21,7,11,2107001100910600
389338,Jogadiha,21,376,2874,910700,Jogadiha,21,7,11,2107001100910700
389339,Panasbeda,21,376,2874,910800,Panasbeda,21,7,11,2107001100910800
389340,Jogadihasamil jhatikaram,21,376,2874,910900,Jogadihasamil jhatikaram,21,7,11,2107001100910900
389341,Nalhua,21,376,2874,911000,Nalhua,21,7,11,2107001100911000
389342,Kakrisul,21,376,2874,911100,Kakrisul,21,7,11,2107001100911100
389343,Ghodapal,21,376,2874,911200,Ghodapal,21,7,11,2107001100911200
389344,Chaulagheri,21,376,2874,911300,Chaulagheri,21,7,11,2107001100911300
389345,Pachapani,21,376,2874,911400,Pachapani,21,7,11,2107001100911400
389346,Arjunia,21,376,2874,911500,Arjunia,21,7,11,2107001100911500
389347,Jambhiripal,21,376,2874,911600,Jambhiripal,21,7,11,2107001100911600
389348,Kukudakhumpi,21,376,2874,911700,Kukudakhumpi,21,7,11,2107001100911700
389349,Jagannathpur,21,376,2874,911800,Jagannathpur,21,7,11,2107001100911800
389350,Bholgadia,21,376,2874,911900,Bholgadia,21,7,11,2107001100911900
389351,Dimpal,21,376,2874,912000,Dimpal,21,7,11,2107001100912000
389352,Angargadia,21,376,2874,912100,Angargadia,21,7,11,2107001100912100
389353,Chelinendi,21,376,2874,912200,Chelinendi,21,7,11,2107001100912200
389354,Kuchei,21,376,2874,912300,Kuchei,21,7,11,2107001100912300
389355,Bankiasul,21,376,2874,912400,Bankiasul,21,7,11,2107001100912400
389356,Balipal,21,376,2874,912500,Balipal,21,7,11,2107001100912500
389357,Daha Munda,21,376,2874,912600,Daha Munda,21,7,11,2107001100912600
389358,Dhanukdiha,21,376,2874,912700,Dhanukdiha,21,7,11,2107001100912700
389359,Palasbani,21,376,2874,912800,Palasbani,21,7,11,2107001100912800
389360,Badjunbani,21,376,2874,912900,Badjunbani,21,7,11,2107001100912900
389361,Jasaibad,21,376,2874,913000,Jasaibad,21,7,11,2107001100913000
389362,Baunskantia,21,376,2874,913100,Baunskantia,21,7,11,2107001100913100
389363,Saradiha,21,376,2874,913200,Saradiha,21,7,11,2107001100913200
389364,Santisole,21,376,2874,913300,Santisole,21,7,11,2107001100913300
389365,Darkholi,21,376,2874,913400,Darkholi,21,7,11,2107001100913400
389366,Jhagadidimpal,21,376,2874,913500,Jhagadidimpal,21,7,11,2107001100913500
389367,Padhiaripur,21,376,2874,913600,Padhiaripur,21,7,11,2107001100913600
389368,Manika,21,376,2874,913700,manika,21,7,11,2107001100913700
389369,Jhakamaki,21,376,2874,913800,Jhakamaki,21,7,11,2107001100913800
389370,Vegibania,21,376,2874,913900,Vegibania,21,7,11,2107001100913900
389371,Khalapada,21,376,2874,914000,Khalapada,21,7,11,2107001100914000
389372,Badpanipal,21,376,2874,914100,Badpanipal,21,7,11,2107001100914100
389373,Teldiha,21,376,2874,914200,Teldiha,21,7,11,2107001100914200
389374,Bhomanal,21,376,2874,914300,Bhomanal,21,7,11,2107001100914300
389375,Karkachia,21,376,2874,914400,Karkachia,21,7,11,2107001100914400
389376,Kendudiha,21,376,2874,914500,Kendudiha,21,7,11,2107001100914500
389377,GaudRumacolonysahi,21,376,2874,914600,GaudRumacolonysahi,21,7,11,2107001100914600
389378,Chahalapada,21,376,2874,914700,Chahalapada,21,7,11,2107001100914700
389379,Jhinkria,21,376,2874,914800,Jhinkria,21,7,11,2107001100914800
389380,Chulapal,21,376,2874,914900,Chulapal,21,7,11,2107001100914900
389381,Kantapal,21,376,2874,915000,Kantapal,21,7,11,2107001100915000
389382,Sankuldiha,21,376,2874,915100,Sankuldiha,21,7,11,2107001100915100
389383,Panatapal,21,376,2874,915200,Panatapal,21,7,11,2107001100915200
389384,Barkuli,21,376,2874,915300,Barkuli,21,7,11,2107001100915300
389385,Sunthipal,21,376,2874,915400,Sunthipal,21,7,11,2107001100915400
389386,Kaniabuda,21,376,2874,915500,Kaniabuda,21,7,11,2107001100915500
389387,Malgambharia,21,376,2874,915600,Malgambharia,21,7,11,2107001100915600
389388,Garupal,21,376,2874,915700,Garupal,21,7,11,2107001100915700
389389,Fuljharasamilfatudiha,21,376,2874,915800,Fuljharasamilfatudiha,21,7,11,2107001100915800
389390,Jamsul,21,376,2874,915900,Jamsul,21,7,11,2107001100915900
389391,Bhaluki,21,376,2874,916000,Bhaluki,21,7,11,2107001100916000
389392,Asanbani,21,376,2874,916100,Asanbani,21,7,11,2107001100916100
389393,Hinjalgadia,21,376,2874,916200,Hinjalgadia,21,7,11,2107001100916200
389394,Jhinei,21,376,2874,916300,Jhinei,21,7,11,2107001100916300
389395,Balidiha,21,376,2874,916400,Balidiha,21,7,11,2107001100916400
389396,Ambadali,21,376,2874,916500,Ambadali,21,7,11,2107001100916500
389397,matiali,21,376,2874,916600,matiali,21,7,11,2107001100916600
389398,Jualiruma,21,376,2874,916700,Jualiruma,21,7,11,2107001100916700
389399,Khandia,21,376,2874,916800,Khandia,21,7,11,2107001100916800
389400,Danamara,21,376,2874,916900,Danamara,21,7,11,2107001100916900
389401,Badkuldiha,21,376,2874,917000,Badkuldiha,21,7,11,2107001100917000
389402,Bholagadia,21,376,2874,917100,Bholagadia,21,7,11,2107001100917100
389403,Kisandahi,21,376,2874,917200,Kisandahi,21,7,11,2107001100917200
389404,Badkuchiamara,21,376,2874,917300,Badkuchiamara,21,7,11,2107001100917300
389405,Tolakpokhari,21,376,2874,917400,Tolakpokhari,21,7,11,2107001100917400
389406,Sankochiamara,21,376,2874,917500,Sankochiamara,21,7,11,2107001100917500
389407,Janudahi,21,376,2874,917600,Janudahi,21,7,11,2107001100917600
389408,Inkidapal,21,376,2874,917700,Inkidapal,21,7,11,2107001100917700
389409,Sankhdar,21,376,2874,917800,Sankhdar,21,7,11,2107001100917800
389410,Bangai,21,376,2874,917900,Bangai,21,7,11,2107001100917900
389411,Ambaduvi,21,376,2874,918000,Ambaduvi,21,7,11,2107001100918000
389412,Kusumdiha,21,376,2874,918100,Kusumdiha,21,7,11,2107001100918100
389413,Suniapal,21,376,2874,918200,Suniapal,21,7,11,2107001100918200
389414,Kadamgadia,21,376,2874,918300,Kadamgadia,21,7,11,2107001100918300
389415,Tumuda,21,376,2874,918400,Tumuda,21,7,11,2107001100918400
389416,Gaighati,21,376,2874,918500,Gaighati,21,7,11,2107001100918500
389417,Manasmundia,21,376,2874,918600,Manasmundia,21,7,11,2107001100918600
389418,Aniapal,21,376,2874,918700,Aniapal,21,7,11,2107001100918700
389419,Khadibani,21,376,2874,918800,Khadibani,21,7,11,2107001100918800
389420,Duvia,21,376,2874,918900,Duvia,21,7,11,2107001100918900
389421,Salugadia,21,376,2874,919000,Salugadia,21,7,11,2107001100919000
389422,ASanJoda,21,376,2874,919100,ASanJoda,21,7,11,2107001100919100
389423,Gangraj,21,376,2874,919200,Gangraj,21,7,11,2107001100919200
389424,Sanjunbani,21,376,2874,919300,Sanjunbani,21,7,11,2107001100919300
389425,Kanhupur,21,376,2874,919400,Kanhupur,21,7,11,2107001100919400
389426,Kamardiha,21,376,2874,919500,Kamardiha,21,7,11,2107001100919500
389427,Dahigan,21,376,2874,919600,Dahigan,21,7,11,2107001100919600
389428,Kuadim,21,376,2874,919700,Kuadim,21,7,11,2107001100919700
389435,Jerki,21,376,2875,844600,Jerki,21,7,8,2107000800844600
389436,Nitai,21,376,2875,844700,Nitai,21,7,8,2107000800844700
389437,Mundhakata,21,376,2875,844800,Mundhakata,21,7,8,2107000800844800
389438,Dighi,21,376,2875,844900,Dighi,21,7,8,2107000800844900
389439,Talatikiri,21,376,2875,845000,Talatikiri,21,7,8,2107000800845000
389440,Darakantia,21,376,2875,845100,Darakantia,21,7,8,2107000800845100
389441,Jogibandh,21,376,2875,845200,Jogibandh,21,7,8,2107000800845200
389442,Ramchandrapur,21,376,2875,845300,Ramchandrapur,21,7,8,2107000800845300
389443,Nuagan,21,376,2875,845400,Nuagan,21,7,8,2107000800845400
389444,Khadipahadi,21,376,2875,845500,Khadipahadi,21,7,8,2107000800845500
389445,Bedhakudar,21,376,2875,845600,Bedhakudar,21,7,8,2107000800845600
389446,Kadamdiha,21,376,2875,845700,Kadamdiha,21,7,8,2107000800845700
389447,Aktapal,21,376,2875,845800,Aktapal,21,7,8,2107000800845800
389448,Kansapal,21,376,2875,845900,Kansapal,21,7,8,2107000800845900
389449,Bahadurpur,21,376,2875,846000,Bahadurpur,21,7,8,2107000800846000
389450,Chandanpur,21,376,2875,846100,Chandanpur,21,7,8,2107000800846100
389451,Dumuria,21,376,2875,846200,Dumuria,21,7,8,2107000800846200
389452,Laxmiposi,21,376,2875,846300,Laxmiposi,21,7,8,2107000800846300
389453,Asna,21,376,2875,846400,Asna,21,7,8,2107000800846400
389454,Gosanipal,21,376,2875,846500,Gosanipal,21,7,8,2107000800846500
389455,Kamalpur,21,376,2875,846600,Kamalpur,21,7,8,2107000800846600
389456,Punasia,21,376,2875,846700,Punasia,21,7,8,2107000800846700
389457,Bhalupahadi (Hill block),21,376,2875,846800,Bhalupahadi (Hill block),21,7,8,2107000800846800
389458,Manda,21,376,2875,846900,Manda,21,7,8,2107000800846900
389459,Baunsabudi,21,376,2875,847000,Baunsabudi,21,7,8,2107000800847000
389460,Kasiabeda,21,376,2875,847100,Kasiabeda,21,7,8,2107000800847100
389461,Sikarbhanga,21,376,2875,847200,Sikarbhanga,21,7,8,2107000800847200
389462,Mahulbarei,21,376,2875,847300,Mahulbarei,21,7,8,2107000800847300
389463,Bangriposi,21,376,2875,847400,Bangriposi,21,7,8,2107000800847400
389464,Baghiabeda,21,376,2875,847500,Baghiabeda,21,7,8,2107000800847500
389465,Sanpatharakham,21,376,2875,847600,Sanpatharakham,21,7,8,2107000800847600
389466,Badpatharakham,21,376,2875,847700,Badpatharakham,21,7,8,2107000800847700
389467,Majhigan,21,376,2875,847800,Majhigan,21,7,8,2107000800847800
389468,Silpunji,21,376,2875,847900,Silpunji,21,7,8,2107000800847900
389469,Jamadapal,21,376,2875,848000,Jamadapal,21,7,8,2107000800848000
389470,Kantapal,21,376,2875,848100,Kantapal,21,7,8,2107000800848100
389471,Sarasposi,21,376,2875,848200,Sarasposi,21,7,8,2107000800848200
389472,Handa,21,376,2875,848300,Handa,21,7,8,2107000800848300
389473,Mahuli,21,376,2875,848400,Mahuli,21,7,8,2107000800848400
389474,Banakati,21,376,2875,848500,Banakati,21,7,8,2107000800848500
389475,Satbhaya,21,376,2875,848600,Satbhaya,21,7,8,2107000800848600
389476,Dahisahi,21,376,2875,848700,Dahisahi,21,7,8,2107000800848700
389477,Sagunasul,21,376,2875,848800,Sagunasul,21,7,8,2107000800848800
389478,Malidihi,21,376,2875,848900,Malidihi,21,7,8,2107000800848900
389479,Simila,21,376,2875,849000,Simila,21,7,8,2107000800849000
389480,Golamundhakata,21,376,2875,849100,Golamundhakata,21,7,8,2107000800849100
389481,Uania,21,376,2875,849200,Uania,21,7,8,2107000800849200
389482,Jhinkpahadi,21,376,2875,849300,Jhinkpahadi,21,7,8,2107000800849300
389483,Kanimahuli,21,376,2875,849400,Kanimahuli,21,7,8,2107000800849400
389484,Nafri,21,376,2875,849500,Nafri,21,7,8,2107000800849500
389485,Chaulgheri,21,376,2875,849600,Chaulgheri,21,7,8,2107000800849600
389486,Kalliami,21,376,2875,849700,Kalliami,21,7,8,2107000800849700
389487,Saripada,21,376,2875,849800,Saripada,21,7,8,2107000800849800
389488,Chuapani,21,376,2875,849900,Chuapani,21,7,8,2107000800849900
389489,Dasisul,21,376,2875,850000,Dasisul,21,7,8,2107000800850000
389490,Nayadasisul,21,376,2875,850100,Nayadasisul,21,7,8,2107000800850100
389491,Sirasahi,21,376,2875,850200,Sirasahi,21,7,8,2107000800850200
389492,Nischinta,21,376,2875,850300,Nischinta,21,7,8,2107000800850300
389493,Sundhisahi,21,376,2875,850400,Sundhisahi,21,7,8,2107000800850400
389494,Gohirapal,21,376,2875,850500,Gohirapal,21,7,8,2107000800850500
389495,Bholagadia,21,376,2875,850600,Bholagadia,21,7,8,2107000800850600
389496,Pindargadia,21,376,2875,850700,Pindargadia,21,7,8,2107000800850700
389497,Basukitala,21,376,2875,850800,Basukitala,21,7,8,2107000800850800
389498,Bhagirathipur,21,376,2875,850900,Bhagirathipur,21,7,8,2107000800850900
389499,Chandbil,21,376,2875,851000,Chandbil,21,7,8,2107000800851000
389500,kamalpur,21,376,2875,851100,kamalpur,21,7,8,2107000800851100
389501,Laxmiposi,21,376,2875,851200,Laxmiposi,21,7,8,2107000800851200
389502,Kusumbandha,21,376,2875,851300,Kusumbandha,21,7,8,2107000800851300
389503,Basantpur,21,376,2875,851400,Basantpur,21,7,8,2107000800851400
389504,Hijili,21,376,2875,851500,Hijili,21,7,8,2107000800851500
389505,Sasadapal,21,376,2875,851600,Sasadapal,21,7,8,2107000800851600
389506,Asanbani,21,376,2875,851700,Asanbani,21,7,8,2107000800851700
389507,Kadadiha,21,376,2875,851800,Kadadiha,21,7,8,2107000800851800
389508,Jhilidam,21,376,2875,851900,Jhilidam,21,7,8,2107000800851900
389509,Jualikata,21,376,2875,852000,Jualikata,21,7,8,2107000800852000
389510,Randasahi,21,376,2875,852100,Randasahi,21,7,8,2107000800852100
389511,Shyamsundarpur,21,376,2875,852200,Shyamsundarpur,21,7,8,2107000800852200
389512,Bhulanpur,21,376,2875,852300,Bhulanpur,21,7,8,2107000800852300
389513,Sialjodi,21,376,2875,852400,Sialjodi,21,7,8,2107000800852400
389514,Anlagunja,21,376,2875,852500,Anlagunja,21,7,8,2107000800852500
389515,Talabharadasol,21,376,2875,852600,Talabharadasol,21,7,8,2107000800852600
389516,Patbeda,21,376,2875,852700,Patbeda,21,7,8,2107000800852700
389517,Ranasul,21,376,2875,852800,Ranasul,21,7,8,2107000800852800
389518,Gandipani,21,376,2875,852900,Gandipani,21,7,8,2107000800852900
389519,Diabaghia,21,376,2875,853000,Diabaghia,21,7,8,2107000800853000
389520,Kadadiha,21,376,2875,853100,Kadadiha,21,7,8,2107000800853100
389521,Naikali,21,376,2875,853200,Naikali,21,7,8,2107000800853200
389522,Andola,21,376,2875,853300,Andola,21,7,8,2107000800853300
389523,Nakhura,21,376,2875,853400,Nakhura,21,7,8,2107000800853400
389524,Mahilalpur,21,376,2875,853500,Mahilalpur,21,7,8,2107000800853500
389525,Deolipal,21,376,2875,853600,Deolipal,21,7,8,2107000800853600
389526,Salabani,21,376,2875,853700,Salabani,21,7,8,2107000800853700
389527,Sitaldhar,21,376,2875,853800,Sitaldhar,21,7,8,2107000800853800
389528,Kadamdiha,21,376,2875,853900,Kadamdiha,21,7,8,2107000800853900
389529,Beguniadiha,21,376,2875,854000,Beguniadiha,21,7,8,2107000800854000
389530,Nayabasan,21,376,2875,854100,Nayabasan,21,7,8,2107000800854100
389531,Khairabani,21,376,2875,854200,Khairabani,21,7,8,2107000800854200
389532,Pathuri,21,376,2875,854300,Pathuri,21,7,8,2107000800854300
389533,Mahiralpur,21,376,2875,854400,Mahiralpur,21,7,8,2107000800854400
389534,Bhadiari,21,376,2875,854500,Bhadiari,21,7,8,2107000800854500
389535,Balipalmundhakata,21,376,2875,854600,Balipalmundhakata,21,7,8,2107000800854600
389536,Asana,21,376,2875,854700,Asana,21,7,8,2107000800854700
389537,Damsole,21,376,2875,854800,Damsole,21,7,8,2107000800854800
389538,Mahulisul,21,376,2875,854900,Mahulisul,21,7,8,2107000800854900
389539,Dhadangri,21,376,2875,855000,Dhadangri,21,7,8,2107000800855000
389540,Punasia,21,376,2875,855100,Punasia,21,7,8,2107000800855100
389541,Unchadiha,21,376,2875,855200,Unchadiha,21,7,8,2107000800855200
389542,Udali,21,376,2875,855300,Udali,21,7,8,2107000800855300
389543,Saragchhida,21,376,2875,855400,Saragchhida,21,7,8,2107000800855400
389544,Budamara,21,376,2875,855500,Budamara,21,7,8,2107000800855500
389545,Kumbharmundha,21,376,2875,855600,Kumbharmundha,21,7,8,2107000800855600
389546,Gauddiha,21,376,2875,855700,Gauddiha,21,7,8,2107000800855700
389547,Mundhabani,21,376,2875,855800,Mundhabani,21,7,8,2107000800855800
389548,Gamhapur,21,376,2875,855900,Gamhapur,21,7,8,2107000800855900
389549,Bhaliadahar,21,376,2875,856000,Bhaliadahar,21,7,8,2107000800856000
389550,Jaganathkhunta,21,376,2875,856100,Jaganathkhunta,21,7,8,2107000800856100
389551,Kandalia,21,376,2875,856200,Kandalia,21,7,8,2107000800856200
389552,Kendudiha,21,376,2875,856300,Kendudiha,21,7,8,2107000800856300
389553,Sandim,21,376,2875,856400,Sandim,21,7,8,2107000800856400
389554,Kalabadia,21,376,2875,856500,Kalabadia,21,7,8,2107000800856500
389555,Brahmangan,21,376,2875,856600,Brahmangan,21,7,8,2107000800856600
389556,Panisiali,21,376,2875,856700,Panisiali,21,7,8,2107000800856700
389557,Balimundali,21,376,2875,856800,Balimundali,21,7,8,2107000800856800
389558,Jagannathpur,21,376,2875,856900,Jagannathpur,21,7,8,2107000800856900
389559,Panasdiha,21,376,2875,857000,Panasdiha,21,7,8,2107000800857000
389560,Manoharpur,21,376,2875,857100,Manoharpur,21,7,8,2107000800857100
389561,Karanjiapal,21,376,2875,857200,Karanjiapal,21,7,8,2107000800857200
389562,Taradapal,21,376,2875,857300,Taradapal,21,7,8,2107000800857300
389563,Khandipal,21,376,2875,857400,Khandipal,21,7,8,2107000800857400
389564,Sunamuhin,21,376,2875,857500,Sunamuhin,21,7,8,2107000800857500
389565,Juna,21,376,2875,857600,Juna,21,7,8,2107000800857600
389566,Dhobanisul,21,376,2875,857700,Dhobanisul,21,7,8,2107000800857700
389567,Godargadi,21,376,2875,857800,Godargadi,21,7,8,2107000800857800
389568,Champabeda,21,376,2875,857900,Champabeda,21,7,8,2107000800857900
389569,Taltikiri,21,376,2875,858000,Taltikiri,21,7,8,2107000800858000
389570,Mahupahadi,21,376,2875,858100,Mahupahadi,21,7,8,2107000800858100
389571,Balikhani,21,376,2875,858200,Balikhani,21,7,8,2107000800858200
389572,Hillblock-II,21,376,2875,858300,Hillblock,21,7,8,2107000800858300
389573,kandalia,21,376,2875,858400,kandalia,21,7,8,2107000800858400
389574,Chadheipahadi,21,376,2875,858500,Chadheipahadi,21,7,8,2107000800858500
389575,Uperbharadasul,21,376,2875,858600,Uperbharadasul,21,7,8,2107000800858600
389576,Nuagan,21,376,2875,858700,Nuagan,21,7,8,2107000800858700
389577,Matikhani,21,376,2875,858800,Matikhani,21,7,8,2107000800858800
389578,Jamugadia,21,376,2875,858900,Jamugadia,21,7,8,2107000800858900
389579,Kanjiasol,21,376,2875,859000,Kanjiasol,21,7,8,2107000800859000
389580,Anlajodi,21,376,2875,859100,Anlajodi,21,7,8,2107000800859100
389581,Pandrabandha,21,376,2875,859200,Pandrabandha,21,7,8,2107000800859200
389582,Gopalpur,21,376,2875,859300,Gopalpur,21,7,8,2107000800859300
389583,Kurukutia,21,376,2875,859400,Kurukutia,21,7,8,2107000800859400
389584,Asansikar,21,376,2875,859500,Asansikar,21,7,8,2107000800859500
389585,Rangamatia,21,376,2875,859600,Rangamatia,21,7,8,2107000800859600
389586,Kanchhinda,21,376,2875,859700,Kanchhinda,21,7,8,2107000800859700
389587,Palasbani,21,376,2875,859800,Palasbani,21,7,8,2107000800859800
389588,Sannedam,21,376,2875,859900,Sannedam,21,7,8,2107000800859900
389589,Badnedam,21,376,2875,860000,Badnedam,21,7,8,2107000800860000
389590,Astabeda,21,376,2875,860100,Astabeda,21,7,8,2107000800860100
389591,Bautia,21,376,2875,860200,Bautia,21,7,8,2107000800860200
389592,Ghatiduba,21,376,2875,860300,Ghatiduba,21,7,8,2107000800860300
389593,Betjharan,21,376,2875,860400,Betjharan,21,7,8,2107000800860400
389594,Kumbhirmundi,21,376,2875,860500,Kumbhirmundi,21,7,8,2107000800860500
389595,Hatibari,21,376,2875,860600,Hatibari,21,7,8,2107000800860600
