village_code_2011,village_name_2011,state_code_2011,district_code_2011,sub_district_code_2011,village_code_2001,village_name_2001,state_code_2001,district_code_2001,sub_district_code_2001,CEN_2001
560967,Kherda Kh.,27,524,4235,3579100,Kherda Kh.,27,28,10,275240423503579100
560966,Ekurka Road,27,524,4235,3579000,Ekurka Road,27,28,10,275240423503579000
560970,Kallur,27,524,4235,3579400,Kallur,27,28,10,275240423503579400
560971,Dongarshelki,27,524,4235,3579500,Dongarshelki,27,28,10,275240423503579500
560972,Nawandi,27,524,4235,3579600,Nawandi,27,28,10,275240423503579600
560947,Hangarga Kudar,27,524,4235,3577100,Hangarga Kudar,27,28,10,275240423503577100
560949,Tondar,27,524,4235,3577300,Tondar,27,28,10,275240423503577300
561006,Haknakwadi,27,524,4235,3583000,Haknakwadi,27,28,10,275240423503583000
561013,Somnathpur,27,524,4235,3583700,Somnathpur,27,28,10,275240423503583700
561007,Pimpri,27,524,4235,3583100,Pimpri,27,28,10,275240423503583100
561012,Udgir ,27,524,4235,3583600,Udgir ,27,28,10,275240423503583600
561014,Loni,27,524,4235,3583800,Loni,27,28,10,275240423503583800
561015,Malkapur,27,524,4235,3583900,Malkapur,27,28,10,275240423503583900
560998,Haibatpur,27,524,4235,3582200,Haibatpur,27,28,10,275240423503582200
561016,Tiwatgyal,27,524,4235,3584000,Tiwatgyal,27,28,10,275240423503584000
561037,Nideban (CT),27,524,4235,3584100,Nideban,27,28,10,275240423503584100
561012,Udgir ,27,524,4235,3583600,Udgir ,27,28,10,275240423503583600
561021,Banshelki,27,524,4235,3584600,Banshelki,27,28,10,275240423503584600
560999,Shekapur,27,524,4235,3582300,Shekapur,27,28,10,275240423503582300
561020,Madlapur,27,524,4235,3584500,Madlapur,27,28,10,275240423503584500
561024,Shelhal,27,524,4235,3584900,Shelhal,27,28,10,275240423503584900
561019,Malewadi,27,524,4235,3584400,Malewadi,27,28,10,275240423503584400
561001,Karkheli,27,524,4235,3582500,Karkheli,27,28,10,275240423503582500
561022,Netragaon,27,524,4235,3584700,Netragaon,27,28,10,275240423503584700
561000,Dawangaon,27,524,4235,3582400,Dawangaon,27,28,10,275240423503582400
561023,Jaknal,27,524,4235,3584800,Jaknal,27,28,10,275240423503584800
560940,Kumdhal (her),27,524,4235,3573600,Kumdhal (her),27,28,9,275240423403573600
561030,Bamni,27,524,4235,3585500,Bamni,27,28,10,275240423503585500
561031,Yenki,27,524,4235,3585600,Yenki,27,28,10,275240423503585600
560913,Manki,27,524,4234,3574000,Manki,27,28,9,275240423403574000
560914,Bhopani,27,524,4234,3574100,Bhopani,27,28,9,275240423403574100
560922,Deoni Bk.,27,524,4234,3574900,Deoni Bk.,27,28,9,275240423403574900
560916,Honali,27,524,4234,3574300,Honali,27,28,9,275240423403574300
560918,Kamalwadi,27,524,4234,3574500,Kamalwadi,27,28,9,275240423403574500
560915,Sawargaon,27,524,4234,3574200,Sawargaon,27,28,9,275240423403574200
560923,Hanchanal,27,524,4234,3575000,Hanchanal,27,28,9,275240423403575000
560919,Neknal,27,524,4234,3574600,Neknal,27,28,9,275240423403574600
560924,Sangam,27,524,4234,3575100,Sangam,27,28,9,275240423403575100
560925,Ajani,27,524,4234,3575200,Ajani,27,28,9,275240423403575200
560926,Wagadari [walandi],27,524,4234,3575300,Wagadari [walandi],27,28,9,275240423403575300
560928,Borol,27,524,4234,3575500,Borol,27,28,9,275240423403575500
560927,Shivajinagar Tanda,27,524,4234,3575400,Shivajinagar Tanda,27,28,9,275240423403575400
560930,Ambegaon,27,524,4234,3575700,Ambegaon,27,28,9,275240423403575700
560909,Ambanagar,27,524,4234,3573400,Ambanagar,27,28,9,275240423403573400
560935,Sindhikamth,27,524,4234,3576200,Sindhikamth,27,28,9,275240423403576200
560936,Gaundgaon,27,524,4234,3576300,Gaundgaon,27,28,9,275240423403576300
560937,Lasona,27,524,4234,3576400,Lasona,27,28,9,275240423403576400
560938,Batanpur,27,524,4234,3576500,Batanpur,27,28,9,275240423403576500
560938,Batanpur,27,524,4234,3576500,Batanpur,27,28,9,275240423542803000
546004,Lad pimpri,27,512,4113,2093400,Lad pimpri,27,16,3,275120411302093400
546091,Rupur,27,512,4113,2102100,Rupur,27,16,3,275120411302102100
546093,Keli Tanda,27,512,4113,2102300,Keli Tanda,27,16,3,275120411302102300
546014,Matha,27,512,4113,2094400,Matha,27,16,3,275120411302094400
546095,Pardi[Sawali],27,512,4113,2102500,Pardi[Sawali],27,16,3,275120411302102500
546094,Keli,27,512,4113,2102400,Keli,27,16,3,275120411302102400
546097,Dhar,27,512,4113,2102700,Dhar,27,16,3,275120411302102700
546096,Gojegaon,27,512,4113,2102600,Gojegaon,27,16,3,275120411302102600
547174,Sandalpur,27,513,4124,2210100,Sandalpur,27,17,9,275130412402210100
547246,Phulkalas,27,513,4124,2217300,Phulkalas,27,17,9,275130412402217300
547249,Kalgaon,27,513,4124,2217600,Kalgaon,27,17,9,275130412402217600
547250,Hatkarwadi,27,513,4124,2217700,Hatkarwadi,27,17,9,275130412402217700
547260,Banegaon,27,513,4124,2218700,Banegaon,27,17,9,275130412402218700
547153,Chorwad,27,513,4123,2208000,Chorwad,27,17,8,275130412302208000
547146,Bhalkudki,27,513,4123,2207300,Bhalkudki,27,17,8,275130412302207300
545295,Ramtirth,27,511,4107,2022500,Ramtirth,27,15,13,275110410702022500
547158,Mozamabad,27,513,4123,2208500,Mozamabad,27,17,8,275130412302208500
547154,Pokharni Devi,27,513,4123,2208100,Pokharni Devi,27,17,8,275130412302208100
547157,Sirsam (palam),27,513,4123,2208400,Sirsam (palam),27,17,8,275130412302208400
547160,Girdharwadi,27,513,4123,2208700,Girdharwadi,27,17,8,275130412302208700
547159,Banwas,27,513,4123,2208600,Banwas,27,17,8,275130412302208600
547165,Tandulwadi,27,513,4123,2209200,Tandulwadi,27,17,8,275130412302209200
547152,Mozmabad Tanda ,27,513,4123,2207900,Mozmabad Tanda ,27,17,8,275130412302207900
547164,Dongargaon (palam),27,513,4123,2209100,Dongargaon (palam),27,17,8,275130412302209100
547168,Sadgirwadi,27,513,4123,2209500,Sadgirwadi,27,17,8,275130412302209500
547166,Mahadewadi,27,513,4123,2209300,Mahadewadi,27,17,8,275130412302209300
547167,Landakwadi,27,513,4123,2209400,Landakwadi,27,17,8,275130412302209400
547162,Ramapur Tanda ,27,513,4123,2208900,Ramapur Tanda ,27,17,8,275130412302208900
560318,Khandali,27,524,4228,3514400,Khandali,27,28,3,275240422803514400
560319,Nagzari,27,524,4228,3514500,Nagzari,27,28,3,275240422803514500
560320,Ujana,27,524,4228,3514600,Ujana,27,28,3,275240422803514600
560321,Wadarwadi,27,524,4228,3514700,Wadarwadi,27,28,3,275240422803514700
560325,Gangahipparga,27,524,4228,3515100,Gangahipparga,27,28,3,275240422803515100
560323,Rui,27,524,4228,3514900,Rui,27,28,3,275240422803514900
560324,Sangvi (sunegaon),27,524,4228,3515000,Sangvi (sunegaon),27,28,3,275240422803515000
560326,Wanjarwadi,27,524,4228,3515200,Wanjarwadi,27,28,3,275240422803515200
560334,Sumthana,27,524,4228,3516000,Sumthana,27,28,3,275240422803516000
560366,Nandura Kh.,27,524,4228,3519200,Nandura Kh.,27,28,3,275240422803519200
560332,Yertar,27,524,4228,3515800,Yertar,27,28,3,275240422803515800
560337,Rudha,27,524,4228,3516300,Rudha,27,28,3,275240422803516300
560333,Takalgaon (senkud),27,524,4228,3515900,Takalgaon (senkud),27,28,3,275240422803515900
560335,Shendri,27,524,4228,3516100,Shendri,27,28,3,275240422803516100
560336,Sunegaon (shendri),27,524,4228,3516200,Sunegaon (shendri),27,28,3,275240422803516200
560347,Senkud,27,524,4228,3517300,Senkud,27,28,3,275240422803517300
560343,Gugdal,27,524,4228,3516900,Gugdal,27,28,3,275240422803516900
560342,Hagdal,27,524,4228,3516800,Hagdal,27,28,3,275240422803516800
560348,Shenni,27,524,4228,3517400,Shenni,27,28,3,275240422803517400
560357,Kalegaon,27,524,4228,3518300,Kalegaon,27,28,3,275240422803518300
560358,Anandwadi,27,524,4228,3518400,Anandwadi,27,28,3,275240422803518400
560357,Kalegaon,27,524,4228,3518300,Kalegaon,27,28,3,275240422803518300
560346,Chilkha,27,524,4228,3517200,Chilkha,27,28,3,275240422803517200
560345,Sora,27,524,4228,3517100,Sora,27,28,3,275240422803517100
560349,Marshiwani Tanda,27,524,4228,3517500,Marshiwani Tanda,27,28,3,275240422803517500
560350,Thodga,27,524,4228,3517600,Thodga,27,28,3,275240422803517600
560350,Thodga,27,524,4228,3517600,Thodga,27,28,3,275240422842802000
560356,Temburni,27,524,4228,3518200,Temburni,27,28,3,275240422803518200
560372,Hasarni,27,524,4228,3519800,Hasarni,27,28,3,275240422803519800
560363,Halni.,27,524,4228,3518900,Halni.,27,28,3,275240422803518900
560364,Malegaon Kh.,27,524,4228,3519000,Malegaon Kh.,27,28,3,275240422803519000
560375,Kokanga,27,524,4228,3520100,Kokanga,27,28,3,275240422803520100
560378,Mandni,27,524,4228,3520400,Mandni,27,28,3,275240422803520400
560365,Talegaon,27,524,4228,3519100,Talegaon,27,28,3,275240422803519100
560376,Jawalga,27,524,4228,3520200,Jawalga,27,28,3,275240422803520200
560370,Nandura Bk.,27,524,4228,3519600,Nandura Bk.,27,28,3,275240422803519600
560377,Thorliwadi,27,524,4228,3520300,Thorliwadi,27,28,3,275240422803520300
560391,Shirur Tajband,27,524,4228,3521700,Shirur Tajband,27,28,3,275240422803521700
560382,Belur,27,524,4228,3520800,Belur,27,28,3,275240422803520800
560381,Mahadeowadi,27,524,4228,3520700,Mahadeowadi,27,28,3,275240422803520700
560383,Lingdhal,27,524,4228,3520900,Lingdhal,27,28,3,275240422803520900
560389,Salgara,27,524,4228,3521500,Salgara,27,28,3,275240422803521500
560390,Ajani Kh,27,524,4228,3521600,Ajani Kh,27,28,3,275240422803521600
560384,Methi,27,524,4228,3521000,Methi,27,28,3,275240422803521000
560387,Umarga Kort,27,524,4228,3521300,Umarga Kort,27,28,3,275240422803521300
560388,Telgaon,27,524,4228,3521400,Telgaon,27,28,3,275240422803521400
560397,Morewadi,27,524,4228,3522300,Morewadi,27,28,3,275240422803522300
560396,Chopali,27,524,4228,3522200,Chopali,27,28,3,275240422803522200
560400,Makani,27,524,4228,3522600,Makani,27,28,3,275240422803522600
560401,Umarga Yelladevi,27,524,4228,3522700,Umarga Yelladevi,27,28,3,275240422803522700
560398,Gadewadi,27,524,4228,3522400,Gadewadi,27,28,3,275240422803522400
560492,Chapoli,27,524,4230,3531800,Chapoli,27,28,5,275240423003531800
560399,Kharabwadi,27,524,4228,3522500,Kharabwadi,27,28,3,275240422803522500
560494,Anjansoda Bk.,27,524,4230,3532000,Anjansoda Bk.,27,28,5,275240423003532000
560506,Mashanerwadi,27,524,4230,3533200,Mashanerwadi,27,28,5,275240423003533200
560496,Nagadarwadi,27,524,4230,3532200,Nagadarwadi,27,28,5,275240423003532200
560491,Honali,27,524,4230,3531700,Honali,27,28,5,275240423003531700
560504,Borgaon Bk.,27,524,4230,3533000,Borgaon Bk.,27,28,5,275240423003533000
560508,Algarwadi,27,524,4230,3533400,Algarwadi,27,28,5,275240423003533400
560507,Shirnal,27,524,4230,3533300,Shirnal,27,28,5,275240423003533300
560503,Takalgaon (Shelgaon),27,524,4230,3532900,Takalgaon (Shelgaon),27,28,5,275240423003532900
560505,Kalkoti,27,524,4230,3533100,Kalkoti,27,28,5,275240423003533100
560509,Hanmantwadi,27,524,4230,3533500,Hanmantwadi,27,28,5,275240423003533500
560499,Shelgaon,27,524,4230,3532500,Shelgaon,27,28,5,275240423003532500
560512,Bothi,27,524,4230,3533800,Bothi,27,28,5,275240423003533800
560501,Chavlewadi,27,524,4230,3532700,Chavlewadi,27,28,5,275240423003532700
560502,Rachannawadi,27,524,4230,3532800,Rachannawadi,27,28,5,275240423003532800
560511,Tirthwadi,27,524,4230,3533700,Tirthwadi,27,28,5,275240423003533700
560513,Mandurki,27,524,4230,3533900,Mandurki,27,28,5,275240423003533900
560530,Sandol,27,524,4230,3535600,Sandol,27,28,5,275240423003535600
560529,Mahadol,27,524,4230,3535500,Mahadol,27,28,5,275240423003535500
560528,Nageshwadi,27,524,4230,3535400,Nageshwadi,27,28,5,275240423003535400
560532,Rohina,27,524,4230,3535800,Rohina,27,28,5,275240423003535800
560951,Her,27,524,4235,3577500,Her,27,28,10,275240423503577500
560533,Ujalamb,27,524,4230,3535900,Ujalamb,27,28,5,275240423003535900
560534,Kabansangvi,27,524,4230,3536000,Kabansangvi,27,28,5,275240423003536000
560991,Digras,27,524,4235,3581500,Digras,27,28,10,275240423503581500
560553,Dighol,27,524,4231,3537900,Dighol,27,28,6,275240423103537900
560552,Yerol,27,524,4231,3537800,Yerol,27,28,6,275240423103537800
560954,Waigaon,27,524,4235,3577800,Waigaon,27,28,10,275240423503577800
560992,Satala Bk,27,524,4235,3581600,Satala Bk,27,28,10,275240423503581600
560554,Sumthana,27,524,4231,3538000,Sumthana,27,28,6,275240423103538000
560555,Daithana,27,524,4231,3538100,Daithana,27,28,6,275240423103538100
560994,Mahadevwadi,27,524,4235,3581800,Mahadevwadi,27,28,10,275240423503581800
560993,Shambhu Umarga,27,524,4235,3581700,Shambhu Umarga,27,28,10,275240423503581700
561005,Karwandi,27,524,4235,3582900,Karwandi,27,28,10,275240423503582900
560556,Shend (Daithana),27,524,4231,3538200,Shend (Daithana),27,28,6,275240423103538200
560557,Kanegaon,27,524,4231,3538300,Kanegaon,27,28,6,275240423103538300
560904,Dhanegaon,27,524,4234,3572900,Dhanegaon,27,28,9,275240423403572900
560559,Sakol,27,524,4231,3538500,Sakol,27,28,6,275240423103538500
560885,Mamdapur,27,524,4234,3570900,Mamdapur,27,28,9,275240423403570900
560891,Chawan Hipparga,27,524,4234,3571600,Chawan Hipparga,27,28,9,275240423403571600
560892,Sayyadpur,27,524,4234,3571700,Sayyadpur,27,28,9,275240423403571700
560898,Jawalga,27,524,4234,3572300,Jawalga,27,28,9,275240423403572300
560890,Nagtirthawadi,27,524,4234,3571500,Nagtirthawadi,27,28,9,275240423403571500
560893,Kawathala,27,524,4234,3571800,Kawathala,27,28,9,275240423403571800
560891,Chawan Hipparga,27,524,4234,3571600,Chawan Hipparga,27,28,9,275240423403571600
560891,Chawan Hipparga,27,524,4234,3571600,Chawan Hipparga,27,28,9,275240423403571600
560587,Ghugi (Sangvi),27,524,4231,3541300,Ghugi (Sangvi),27,28,6,275240423103541300
560894,Darewadi,27,524,4234,3571900,Darewadi,27,28,9,275240423403571900
560893,Kawathala,27,524,4234,3571800,Kawathala,27,28,9,275240423403571800
560895,Walandi,27,524,4234,3572000,Walandi,27,28,9,275240423403572000
560589,Ankulga (Rani),27,524,4231,3541500,Ankulga (Rani),27,28,6,275240423103541500
560588,Sangvi (Ghugi),27,524,4231,3541400,Sangvi (Ghugi),27,28,6,275240423103541400
560896,Ismailwadi,27,524,4234,3572100,Ismailwadi,27,28,9,275240423403572100
560782,Shirol,27,524,4233,3560800,Shirol,27,28,8,275240423303560800
560900,Hisamnagar,27,524,4234,3572500,Hisamnagar,27,28,9,275240423403572500
560783,Girakchal,27,524,4233,3560900,Girakchal,27,28,8,275240423303560900
560901,Helamb,27,524,4234,3572600,Helamb,27,28,9,275240423403572600
560902,Anantwadi,27,524,4234,3572700,Anantwadi,27,28,9,275240423403572700
560906,Bombli Kh,27,524,4234,3573100,Bombli Kh,27,28,9,275240423403573100
560784,Walsangvi,27,524,4233,3561000,Walsangvi,27,28,8,275240423303561000
560907,Mahadevwadi,27,524,4234,3573200,Mahadevwadi,27,28,9,275240423403573200
560903,Bombali Bk.,27,524,4234,3572800,Bombali Bk.,27,28,9,275240423403572800
560789,Shiur,27,524,4233,3561500,Shiur,27,28,8,275240423303561500
560905,Takali (walandi),27,524,4234,3573000,Takali (walandi),27,28,9,275240423403573000
560790,Hanchnal,27,524,4233,3561600,Hanchnal,27,28,8,275240423303561600
560795,Chichondi,27,524,4233,3562100,Chichondi,27,28,8,275240423303562100
560796,Hosur,27,524,4233,3562200,Hosur,27,28,8,275240423303562200
560809,Tambarwadi,27,524,4233,3563500,Tambarwadi,27,28,8,275240423303563500
560810,Halsi Tugaon,27,524,4233,3563600,Halsi Tugaon,27,28,8,275240423303563600
560808,Halgara,27,524,4233,3563400,Halgara,27,28,8,275240423303563400
560812,Aurad (sha),27,524,4233,3563800,Aurad (sha),27,28,8,275240423303563800
560899,Wagnalwadi,27,524,4234,3572400,Wagnalwadi,27,28,9,275240423403572400
560897,Dhangarwadi,27,524,4234,3572200,Dhangarwadi,27,28,9,275240423403572200
547056,Bothi Tanda ,27,513,4122,2198300,Bothi Tanda ,27,17,7,275130412202198300
531988,Rasegaon,27,503,4004,697100,Rasegaon,27,7,4,275030400400697100
531998,Khanjamabad,27,503,4004,698100,Khanjamabad,27,7,4,275030400400698100
531998,Khanjamabad,27,503,4004,698100,Khanjamabad,27,7,4,275030400400698100
531996,Shankarpur,27,503,4004,697900,Shankarpur,27,7,4,275030400400697900
531996,Shankarpur,27,503,4004,697900,Shankarpur,27,7,4,275030400400697900
531998,Khanjamabad,27,503,4004,698100,Khanjamabad,27,7,4,275030400400698100
531996,Shankarpur,27,503,4004,697900,Shankarpur,27,7,4,275030400400697900
531996,Shankarpur,27,503,4004,697900,Shankarpur,27,7,4,275030400400697900
531996,Shankarpur,27,503,4004,697900,Shankarpur,27,7,4,275030400400697900
531996,Shankarpur,27,503,4004,697900,Shankarpur,27,7,4,275030400400697900
531996,Shankarpur,27,503,4004,697900,Shankarpur,27,7,4,275030400400697900
531996,Shankarpur,27,503,4004,697900,Shankarpur,27,7,4,275030400400697900
531996,Shankarpur,27,503,4004,697900,Shankarpur,27,7,4,275030400400697900
531996,Shankarpur,27,503,4004,697900,Shankarpur,27,7,4,275030400400697900
532010,Narsingpur,27,503,4004,699300,Narsingpur,27,7,4,275030400400699300
531996,Shankarpur,27,503,4004,697900,Shankarpur,27,7,4,275030400400697900
531996,Shankarpur,27,503,4004,697900,Shankarpur,27,7,4,275030400400697900
531996,Shankarpur,27,503,4004,697900,Shankarpur,27,7,4,275030400400697900
532002,Sawali Bk.,27,503,4004,698500,Sawali Bk.,27,7,4,275030400400698500
532013,Wadgaon Kh,27,503,4004,699600,Wadgaon Kh,27,7,4,275030400400699600
532009,Tirmalpur,27,503,4004,699200,Tirmalpur,27,7,4,275030400400699200
532010,Narsingpur,27,503,4004,699300,Narsingpur,27,7,4,275030400400699300
532010,Narsingpur,27,503,4004,699300,Narsingpur,27,7,4,275030400400699300
532021,Asatpur,27,503,4004,700400,Asatpur,27,7,4,275030400400700400
532009,Tirmalpur,27,503,4004,699200,Tirmalpur,27,7,4,275030400400699200
532013,Wadgaon Kh,27,503,4004,699600,Wadgaon Kh,27,7,4,275030400400699600
532013,Wadgaon Kh,27,503,4004,699600,Wadgaon Kh,27,7,4,275030400400699600
532012,Rangar Wasni,27,503,4004,699500,Rangar Wasni,27,7,4,275030400400699500
532012,Rangar Wasni,27,503,4004,699500,Rangar Wasni,27,7,4,275030400400699500
532011,Raipur Jahangir,27,503,4004,699400,Raipur Jahangir,27,7,4,275030400400699400
532012,Rangar Wasni,27,503,4004,699500,Rangar Wasni,27,7,4,275030400400699500
532022,Shahapur,27,503,4004,700500,Shahapur,27,7,4,275030400400700500
532022,Shahapur,27,503,4004,700500,Shahapur,27,7,4,275030400400700500
532011,Raipur Jahangir,27,503,4004,699400,Raipur Jahangir,27,7,4,275030400400699400
532022,Shahapur,27,503,4004,700500,Shahapur,27,7,4,275030400400700500
532011,Raipur Jahangir,27,503,4004,699400,Raipur Jahangir,27,7,4,275030400400699400
532022,Shahapur,27,503,4004,700500,Shahapur,27,7,4,275030400400700500
532011,Raipur Jahangir,27,503,4004,699400,Raipur Jahangir,27,7,4,275030400400699400
532011,Raipur Jahangir,27,503,4004,699400,Raipur Jahangir,27,7,4,275030400400699400
532011,Raipur Jahangir,27,503,4004,699400,Raipur Jahangir,27,7,4,275030400400699400
532021,Asatpur,27,503,4004,700400,Asatpur,27,7,4,275030400400700400
532021,Asatpur,27,503,4004,700400,Asatpur,27,7,4,275030400400700400
532955,Bembala Bk,27,503,4011,793900,Bembala Bk,27,7,11,275030401100793900
532957,Pralhadpur,27,503,4011,794100,Pralhadpur,27,7,11,275030401100794100
532955,Bembala Bk,27,503,4011,793900,Bembala Bk,27,7,11,275030401100793900
532957,Pralhadpur,27,503,4011,794100,Pralhadpur,27,7,11,275030401100794100
532946,Sangawa Kh.,27,503,4011,793000,Sangawa Kh.,27,7,11,275030401100793000
532954,Shivarkheda,27,503,4011,793800,Shivarkheda,27,7,11,275030401100793800
532954,Shivarkheda,27,503,4011,793800,Shivarkheda,27,7,11,275030401100793800
532957,Pralhadpur,27,503,4011,794100,Pralhadpur,27,7,11,275030401100794100
532955,Bembala Bk,27,503,4011,793900,Bembala Bk,27,7,11,275030401100793900
532957,Pralhadpur,27,503,4011,794100,Pralhadpur,27,7,11,275030401100794100
532957,Pralhadpur,27,503,4011,794100,Pralhadpur,27,7,11,275030401100794100
532957,Pralhadpur,27,503,4011,794100,Pralhadpur,27,7,11,275030401100794100
532957,Pralhadpur,27,503,4011,794100,Pralhadpur,27,7,11,275030401100794100
532963,Chandrapur,27,503,4011,794700,Chandrapur,27,7,11,275030401100794700
532959,Landi,27,503,4011,794300,Landi,27,7,11,275030401100794300
532964,Khirgavhan,27,503,4011,794800,Khirgavhan,27,7,11,275030401100794800
532965,Chandai,27,503,4011,794900,Chandai,27,7,11,275030401100794900
532968,Mhaispur,27,503,4011,795200,Mhaispur,27,7,11,275030401100795200
532969,Mulpatabad,27,503,4011,795300,Mulpatabad,27,7,11,275030401100795300
532969,Mulpatabad,27,503,4011,795300,Mulpatabad,27,7,11,275030401100795300
532969,Mulpatabad,27,503,4011,795300,Mulpatabad,27,7,11,275030401100795300
532969,Mulpatabad,27,503,4011,795300,Mulpatabad,27,7,11,275030401100795300
532986,Khel Nagawe,27,503,4011,797000,Khel Nagawe,27,7,11,275030401100797000
532988,Shingnapur,27,503,4011,797200,Shingnapur,27,7,11,275030401100797200
532994,Nanded Bk.,27,503,4011,797800,Nanded Bk.,27,7,11,275030401100797800
533004,Ghuikhed,27,503,4011,798800,Ghuikhed,27,7,11,275030401100798800
532811,Nanded Kh,27,503,4010,779500,Nanded Kh,27,7,10,275030401000779500
532812,Rinmochan,27,503,4010,779600,Rinmochan,27,7,10,275030401000779600
530228,Yendali,27,501,3992,520900,Yendali,27,5,5,275010399200520900
533006,Zingala,27,503,4011,799000,Zingala,27,7,11,275030401100799000
530229,Pingala,27,501,3992,521000,Pingala,27,5,5,275010399200521000
530232,Lonsana,27,501,3992,521300,Lonsana,27,5,5,275010399200521300
530233,Kolsara,27,501,3992,521400,Kolsara,27,5,5,275010399200521400
530236,Rohana,27,501,3992,521700,Rohana,27,5,5,275010399200521700
530248,Mana,27,501,3992,522900,Mana,27,5,5,275010399200522900
530259,Isafpur,27,501,3992,524000,Isafpur,27,5,5,275010399200524000
530262,Malakapur,27,501,3992,524300,Malakapur,27,5,5,275010399200524300
530261,Rasulapur,27,501,3992,524200,Rasulapur,27,5,5,275010399200524200
530295,Wai Mana,27,501,3992,527600,Wai Mana,27,5,5,275010399200527600
530296,Borgaon,27,501,3992,527700,Borgaon,27,5,5,275010399200527700
530307,Dhanora Kh.,27,501,3992,528800,Dhanora Kh.,27,5,5,275010399200528800
530870,Bembla,27,502,3997,584800,Bembla,27,6,3,275020399700584800
530846,Majalapur,27,502,3997,582400,Majalapur,27,6,3,275020399700582400
530846,Majalapur,27,502,3997,582400,Majalapur,27,6,3,275020399700582400
530882,Isafpur,27,502,3997,586000,Isafpur,27,6,3,275020399700586000
530885,Wadgaon,27,502,3997,586300,Wadgaon,27,6,3,275020399700586300
530888,Kamargaon,27,502,3997,586600,Kamargaon,27,6,3,275020399700586600
530886,Jalalpur,27,502,3997,586400,Jalalpur,27,6,3,275020399700586400
530887,Mahamadapur,27,502,3997,586500,Mahamadapur,27,6,3,275020399700586500
530888,Kamargaon,27,502,3997,586600,Kamargaon,27,6,3,275020399700586600
530896,Vilegaon,27,502,3997,587400,Vilegaon,27,6,3,275020399700587400
530897,Antarkhed,27,502,3997,587500,Antarkhed,27,6,3,275020399700587500
530903,Shinganapur,27,502,3997,588100,Shinganapur,27,6,3,275020399700588100
530904,Jaipur,27,502,3997,588200,Jaipur,27,6,3,275020399700588200
530865,Shaha,27,502,3997,584300,Shaha,27,6,3,275020399700584300
530972,Bhilkheda,27,502,3997,595200,Bhilkheda,27,6,3,275020399700595200
530977,Alamgirpur,27,502,3997,595700,Alamgirpur,27,6,3,275020399700595700
530993,Alalpur,27,502,3997,597300,Alalpur,27,6,3,275020399700597300
531005,Imampur,27,502,3997,598500,Imampur,27,6,3,275020399700598500
530992,Panvihir,27,502,3997,597200,Panvihir,27,6,3,275020399700597200
530995,Pasrani,27,502,3997,597500,Pasrani,27,6,3,275020399700597500
530996,Yasupur,27,502,3997,597600,Yasupur,27,6,3,275020399700597600
530999,Waghola,27,502,3997,597900,Waghola,27,6,3,275020399700597900
530998,Dhamni,27,502,3997,597800,Dhamni,27,6,3,275020399700597800
530749,Nawkhi,27,502,3996,572700,Nawkhi,27,6,2,275020399600572700
531016,Bidgaon,27,502,3998,599600,Bidgaon,27,6,4,275020399800599600
531014,Ajani,27,502,3998,599400,Ajani,27,6,4,275020399800599400
531015,Bhandegaon,27,502,3998,599500,Bhandegaon,27,6,4,275020399800599500
530773,Kawathal,27,502,3996,575100,Kawathal,27,6,2,275020399600575100
530776,Borwha kh.,27,502,3996,575400,Borwha kh.,27,6,2,275020399600575400
531117,Rohna,27,502,3998,609600,Rohna,27,6,4,275020399800609600
531127,Giroli,27,502,3998,610600,Giroli,27,6,4,275020399800610600
531130,Vilegaon,27,502,3998,610900,Vilegaon,27,6,4,275020399800610900
531133,Khambala,27,502,3998,611200,Khambala,27,6,4,275020399800611200
531136,Dhoni,27,502,3998,611500,Dhoni,27,6,4,275020399800611500
542736,Lobhivantnagar ,27,510,4085,1766700,Lobhivantnagar ,27,14,7,275100408501766700
542735,Paradh,27,510,4085,1766600,Paradh,27,14,7,275100408501766600
542750,Naik Nagar,27,510,4085,1768100,Naik Nagar,27,14,7,275100408501768100
542751,Wanwarla,27,510,4085,1768200,Wanwarla,27,14,7,275100408501768200
542760,Jamshetpur,27,510,4085,1769100,Jamshetpur,27,14,7,275100408501769100
542763,Gajipur,27,510,4085,1769400,Gajipur,27,14,7,275100408501769400
542770,Yeldari,27,510,4085,1770100,Yeldari,27,14,7,275100408501770100
542891,Fulwadi,27,510,4085,1782200,Fulwadi,27,14,7,275100408501782200
542891,Fulwadi,27,510,4085,1782200,Fulwadi,27,14,7,275100408501782200
542890,Lohara Kh.,27,510,4085,1782100,Lohara Kh.,27,14,7,275100408501782100
542893,Buti Ijara,27,510,4085,1782400,Buti Ijara,27,14,7,275100408501782400
542903,Shambal Pimpri,27,510,4085,1783400,Shambal Pimpri,27,14,7,275100408501783400
542905,Gaul Bk,27,510,4085,1783600,Gaul Bk,27,14,7,275100408501783600
544470,Amgavhan,27,511,4098,1939800,Amgavhan,27,15,4,275110409801939800
544471,Bhategaon,27,511,4098,1939900,Bhategaon,27,15,4,275110409801939900
544472,Umri  kh,27,511,4098,1940000,Umri  kh,27,15,4,275110409801940000
544506,Mardga,27,511,4098,1943400,Mardga,27,15,4,275110409801943400
544507,Newarwadi,27,511,4098,1943500,Newarwadi,27,15,4,275110409801943500
546216,Devjana,27,512,4114,2114600,Devjana,27,16,4,275120411402114600
546217,Chikhali,27,512,4114,2114700,Chikhali,27,16,4,275120411402114700
